_id,code,actualController,actualControllerType
5f4adead2018c1179b9ddb17,719,河南省人民政府,地方政府
5f4adead2018c1179b9ddb1a,722,湖南省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddb3a,778,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddb43,790,黄明良、欧阳萍,个人
5f4adead2018c1179b9ddb4d,801,绵阳市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddb51,807,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddab2,582,广西自治区国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddac4,605,天津市水务局,地方政府
5f4adead2018c1179b9ddacf,617,中国石油天然气集团有限公司,中央国有企业
5f4adead2018c1179b9ddadd,635,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddae9,661,长春新区国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddaef,668,盛毓南,个人
5f4adead2018c1179b9ddaf1,670,FALSE,
5f4adead2018c1179b9ddb1e,727,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddb28,739,东阳市横店社团经济企业联合会,其他
5f4adead2018c1179b9ddb3e,783,FALSE,
5f4adead2018c1179b9ddb3f,785,汪林朋,个人
5f4adead2018c1179b9ddb48,796,陈小兵,个人
5f4adead2018c1179b9ddb54,811,烟台市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddb66,835,赵锐勇、赵非凡,个人
5f4adead2018c1179b9ddb74,862,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddb71,859,合肥市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddb77,869,烟台裕华投资发展有限公司、意迩瓦萨隆诺控股股份公司、烟台国丰投资控股有限公司、国际金融公司,个人
5f4adead2018c1179b9ddb8c,900,湖南省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddb8d,901,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddbad,939,FALSE,
5f4adead2018c1179b9ddbb0,950,重庆市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddbbc,965,天津港保税区国有资产管理局,地方国资委
5f4adead2018c1179b9ddbc4,973,广东省人民政府,地方政府
5f4adead2018c1179b9ddbce,987,广州市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddbe2,2005,王冬雷,个人
5f4adead2018c1179b9ddc04,2040,江苏省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddc07,2043,丁鸿敏,个人
5f4adead2018c1179b9ddc09,2045,FALSE,
5f4adead2018c1179b9ddc27,2076,柴国生、柴华,个人
5f4adead2018c1179b9ddc75,2155,湖南省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddc87,2173,陈夏英,个人
5f4adead2018c1179b9ddca9,2207,解直锟,个人
5f4adead2018c1179b9ddcae,2212,郑钟南,个人
5f4adead2018c1179b9ddcb5,2219,郭宇超,个人
5f4adead2018c1179b9ddcc2,2233,钟烈华,个人
5f4adead2018c1179b9ddcfa,2290,张伟,个人
5f4adead2018c1179b9ddcfb,2291,梁怀宇、张泽民,个人
5f4adead2018c1179b9ddcfc,2292,蔡东青,个人
5f4adead2018c1179b9ddd0a,2306,陈继,个人
5f4adead2018c1179b9ddd2d,2341,侯毅,个人
5f4adead2018c1179b9ddd50,2376,威海市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddd61,2393,天津市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddd65,2397,姜天武,个人
5f4adead2018c1179b9ddd82,2426,高玉根,个人
5f4adead2018c1179b9ddd8e,2438,韩力,个人
5f4adead2018c1179b9dddb0,2472,吴长鸿、蒋亦卿、陈剑峰、陈菊花,个人
5f4adead2018c1179b9ddddb,2517,王悦,个人
5f4adead2018c1179b9dddef,2538,袁启宏,个人
5f4adead2018c1179b9dde1b,2582,石聚彬,个人
5f4adead2018c1179b9dde26,2593,吴子文、吴丽珠,个人
5f4adead2018c1179b9dde2f,2602,王苗通、王一锋,个人
5f4adead2018c1179b9dde3d,2617,鲁小均、李伯英、鲁永,个人
5f4adead2018c1179b9dde49,2629,陈泽虹,个人
5f4adead2018c1179b9dde53,2639,林汝捷,个人
5f4adeae2018c1179b9dde65,2657,沈飒、朱烨东,个人
5f4adeae2018c1179b9dde67,2659,北京市海淀区国有资产管理委员会,地方国资委
5f4adeae2018c1179b9dde6b,2663,涂善忠,个人
5f4adead2018c1179b9ddb72,860,北京市顺义区国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddbb9,961,陈锦石及一致行动人,个人
5f4adead2018c1179b9ddbbf,968,山西省国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddbc9,980,应建仁、徐美儿,个人
5f4adead2018c1179b9ddbd5,997,胡钢,个人
5f4adead2018c1179b9ddbdc,1965,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddbdd,1979,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddbde,2001,胡柏藩、胡柏剡,个人
5f4adead2018c1179b9ddbe1,2004,张松山,个人
5f4adead2018c1179b9ddc25,2074,李缜,个人
5f4adead2018c1179b9ddc3a,2095,孙德良,个人
5f4adead2018c1179b9ddc3e,2099,王云富,个人
5f4adead2018c1179b9ddc46,2107,赵丙贤,个人
5f4adead2018c1179b9ddc5b,2128,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddc68,2141,谢松锋、谢海滔,个人
5f4adead2018c1179b9ddc7f,2165,芮敬功、芮益民、芮益华,个人
5f4adead2018c1179b9ddcb7,2222,中国科学院福建物质结构研究所,中央国家机关
5f4adead2018c1179b9ddcbf,2230,刘庆峰、中科大资产经营有限责任公司,个人
5f4adead2018c1179b9ddce2,2266,孙毅,个人
5f4adead2018c1179b9ddce3,2267,陕西省国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddced,2277,胡子敬,个人
5f4adead2018c1179b9ddcef,2279,赵福君、董泰湘,个人
5f4adead2018c1179b9ddcf9,2289,解直锟,个人
5f4adead2018c1179b9ddcfd,2293,薛伟成,个人
5f4adead2018c1179b9ddcff,2295,黄裕辉、周炳高、施晖、王卫冲、卫波、徐挺、张福斌、袁备,个人
5f4adead2018c1179b9ddd09,2305,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddd0e,2310,北京市朝阳区人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddd14,2316,刘辉,个人
5f4adead2018c1179b9ddd15,2317,张玉冲,个人
5f4adead2018c1179b9ddd21,2329,黄嘉棣,个人
5f4adead2018c1179b9ddd49,2369,夏传武,个人
5f4adead2018c1179b9ddd4f,2375,丁欣欣、张杏娟,个人
5f4adead2018c1179b9ddd51,2377,高庆寿,个人
5f4adead2018c1179b9ddd54,2380,刘国耀、胡歙眉、刘建耀、胡梓章,个人
5f4adead2018c1179b9ddd57,2383,郑州航空港经济综合实验区管理委员会,地方政府
5f4adead2018c1179b9ddd76,2414,黄立,个人
5f4adead2018c1179b9ddd7e,2422,刘革新,个人
5f4adead2018c1179b9ddd8a,2434,黄河清、吴月华,个人
5f4adead2018c1179b9ddd8b,2435,"郁全和,郁霞秋,邱其琴,黄忠和",个人
5f4adead2018c1179b9dddaf,2471,杨飞,个人
5f4adead2018c1179b9dddb2,2474,鲁峰,个人
5f4adead2018c1179b9dddd8,2514,陈东、汪敏,个人
5f4adead2018c1179b9ddde1,2523,株洲市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dddeb,2534,王水福、陈夏鑫、谢水琴,个人
5f4adead2018c1179b9dddf9,2548,FALSE,
5f4adead2018c1179b9dde23,2590,陈锋、陈利祥、陈永汉、俞迪辉、陈黎慕、陈黎明,个人
5f4adead2018c1179b9dde3b,2615,吕强,个人
5f4adeae2018c1179b9dde57,2643,中国节能环保集团有限公司,中央国有企业
5f4adeae2018c1179b9dde5c,2648,杨卫东、杨亚珍,个人
5f4adeae2018c1179b9dde68,2660,顾永德,个人
5f4adead2018c1179b9ddb89,897,天津市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddb9d,921,青岛市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddba2,927,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddbac,938,教育部,个人
5f4adead2018c1179b9ddbbe,967,何剑锋,个人
5f4adead2018c1179b9ddbdb,1914,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddbf2,2022,FALSE,
5f4adead2018c1179b9ddbf3,2023,李飚,个人
5f4adead2018c1179b9ddc08,2044,俞熔,个人
5f4adead2018c1179b9ddc31,2086,车轼,个人
5f4adead2018c1179b9ddc3c,2097,广州市人民政府,地方政府
5f4adead2018c1179b9ddc43,2104,钱京,个人
5f4adead2018c1179b9ddc55,2122,FALSE,
5f4adead2018c1179b9ddc76,2156,石明达,个人
5f4adead2018c1179b9ddc83,2169,李永喜,个人
5f4adead2018c1179b9ddc84,2170,黄培钊,个人
5f4adead2018c1179b9ddc95,2187,广州市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddc9b,2193,邱亚夫,个人
5f4adead2018c1179b9ddc9d,2195,FALSE,
5f4adead2018c1179b9ddca0,2198,FALSE,
5f4adead2018c1179b9ddca4,2202,FALSE,
5f4adead2018c1179b9ddcc7,2238,深圳广播电影电视集团,地方国有企业
5f4adead2018c1179b9ddcd7,2254,烟台市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddcdf,2263,诸暨市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddcf6,2286,戴斯觉,个人
5f4adead2018c1179b9ddd04,2300,刘秀萍、李文亮、李云孝,个人
5f4adead2018c1179b9ddd2a,2338,中国科学院长春光学精密机械与物理研究所,中央国家机关
5f4adead2018c1179b9ddd4b,2371,北京电子控股有限责任公司,地方国有企业
5f4adead2018c1179b9ddd4e,2374,钱建蓉,个人
5f4adead2018c1179b9ddd52,2378,黄泽兰,个人
5f4adead2018c1179b9ddd73,2411,李宗松,个人
5f4adead2018c1179b9dddb3,2475,王来胜、王来春,个人
5f4adead2018c1179b9dddb5,2478,曹坚,个人
5f4adead2018c1179b9dddb6,2479,孙庆炎,个人
5f4adead2018c1179b9dddca,2499,黎东,个人
5f4adead2018c1179b9dddce,2503,马鸿,个人
5f4adead2018c1179b9ddde0,2522,陈大魁,个人
5f4adead2018c1179b9dddea,2533,吴学愚、孙文利,个人
5f4adead2018c1179b9dde00,2555,李卫伟,个人
5f4adead2018c1179b9dde0a,2565,王丹,个人
5f4adead2018c1179b9dde18,2579,杨林,个人
5f4adead2018c1179b9dde1c,2583,陈清州,个人
5f4adead2018c1179b9dde1f,2586,冯全宏、罗全民、王掌权、邱春方,个人
5f4adead2018c1179b9dde2d,2600,曾芳勤,个人
5f4adead2018c1179b9dde3e,2618,刘萍,个人
5f4adead2018c1179b9dde41,2621,解直锟,个人
5f4adead2018c1179b9dde46,2626,江斌,个人
5f4adead2018c1179b9ddb7f,883,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddb81,886,海南省交通运输厅,地方政府
5f4adead2018c1179b9ddb84,889,FALSE,
5f4adead2018c1179b9ddb95,911,广西壮族自治区人民政府,地方政府
5f4adead2018c1179b9ddb9b,919,南京市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddb9c,920,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddbaf,949,新乡市财政局,地方政府
5f4adead2018c1179b9ddbb5,957,山东省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddbc1,970,中国科学院,中央国家机关
5f4adead2018c1179b9ddbd7,999,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddbe8,2011,姚新义,个人
5f4adead2018c1179b9ddbea,2013,中国航空工业集团有限公司,中央国有企业
5f4adead2018c1179b9ddbfa,2030,中山大学,大学
5f4adead2018c1179b9ddc05,2041,李登海,个人
5f4adead2018c1179b9ddc0b,2047,珠海市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddc0e,2050,张亚波、张少波、张道才,个人
5f4adead2018c1179b9ddc1e,2066,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddc34,2089,张亦斌、马玲芝,个人
5f4adead2018c1179b9ddc42,2103,王利平,个人
5f4adead2018c1179b9ddc4d,2114,罗平县国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddc5c,2129,天津市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddc67,2140,中国化学工程集团有限公司,中央国有企业
5f4adead2018c1179b9ddc6b,2145,王泽龙,个人
5f4adead2018c1179b9ddc86,2172,沈学如,个人
5f4adead2018c1179b9ddc8c,2178,FALSE,
5f4adead2018c1179b9ddc92,2184,许泓、郭孟榕,个人
5f4adead2018c1179b9ddc96,2188,楼永良,个人
5f4adead2018c1179b9ddc9a,2192,吕向阳、张长虹,个人
5f4adead2018c1179b9ddc9c,2194,王丽丽、孟庆南,个人
5f4adead2018c1179b9ddca2,2200,云南省国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddcb2,2216,陈希、贾岭达、陈南、陈泽民,个人
5f4adead2018c1179b9ddcc6,2237,江西省国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddce4,2268,中国电子科技集团有限公司,中央国有企业
5f4adead2018c1179b9ddcf7,2287,雷菊芳,个人
5f4adead2018c1179b9ddd05,2301,陈钦鹏,个人
5f4adead2018c1179b9ddd1d,2325,刘年新,个人
5f4adead2018c1179b9ddd38,2352,王卫,个人
5f4adead2018c1179b9ddd41,2361,刘志坚,个人
5f4adead2018c1179b9ddd48,2368,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddd4a,2370,陈尧根,个人
5f4adead2018c1179b9ddd5c,2388,徐琦,个人
5f4adead2018c1179b9ddd72,2410,刁志中,个人
5f4adead2018c1179b9ddd9a,2450,钟玉,个人
5f4adead2018c1179b9ddd9e,2454,陈福成,个人
5f4adead2018c1179b9dddbc,2485,张劲,个人
5f4adead2018c1179b9dddc8,2497,郑戎,个人
5f4adead2018c1179b9dddc9,2498,张思夏,个人
5f4adead2018c1179b9dddd2,2507,重庆市涪陵区国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dddda,2516,沈介良,个人
5f4adead2018c1179b9dddf2,2541,商晓波、邓烨芳,个人
5f4adead2018c1179b9dddfa,2549,祝恩福,个人
5f4adead2018c1179b9dde02,2557,陈先保,个人
5f4adead2018c1179b9dde34,2608,江苏省国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dde35,2609,唐健、刘翠英,个人
5f4adead2018c1179b9dde3c,2616,何启强、麦正辉,个人
5f4adead2018c1179b9dde4a,2630,黎仁超,个人
5f4adead2018c1179b9dde54,2640,广州市经济技术开发区管理委员会,地方政府
5f4adeae2018c1179b9dde61,2653,王俊民、范秀莲、郑伟,个人
5f4adeae2018c1179b9dde69,2661,陈克明,个人
5f4adead2018c1179b9ddb70,858,宜宾市政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddb7e,882,海南省文化交流促进会,其他
5f4adead2018c1179b9ddb8f,903,昆明市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddb91,906,浙江省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddb92,908,叶湘武,个人
5f4adead2018c1179b9ddba1,926,湖北省汉川市钢丝绳厂,集体企业
5f4adead2018c1179b9ddba8,933,商丘市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddbb4,955,王林江、李国祥,个人
5f4adead2018c1179b9ddbcc,983,山西省国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddbcd,985,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddbd4,996,姜荣、刘润红,个人
5f4adead2018c1179b9ddbd9,1872,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddbe0,2003,章卡鹏、张三云,个人
5f4adead2018c1179b9ddbe5,2008,高云峰,个人
5f4adead2018c1179b9ddbe6,2009,黄伟兴,个人
5f4adead2018c1179b9ddbfd,2033,张松山,个人
5f4adead2018c1179b9ddc2e,2083,高密市国有资产运营中心,地方国资委
5f4adead2018c1179b9ddc32,2087,新野县财政局,地方政府
5f4adead2018c1179b9ddc33,2088,BehdadEghbali、JoséE.Feliciano,个人
5f4adead2018c1179b9ddc36,2091,江苏国泰国际贸易有限公司,其他
5f4adead2018c1179b9ddc4c,2113,赖淦锋,个人
5f4adead2018c1179b9ddc79,2159,艾路明,个人
5f4adead2018c1179b9ddc7a,2160,张平,个人
5f4adead2018c1179b9ddc91,2183,深圳市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddca6,2204,大连市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddca7,2205,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddca8,2206,高利民,个人
5f4adead2018c1179b9ddcba,2225,刘百宽家族,个人
5f4adead2018c1179b9ddcc1,2232,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddccf,2246,中国兵器工业集团有限公司,中央国有企业
5f4adead2018c1179b9ddcf4,2284,黄来兴、黄伟中、黄伟潮,个人
5f4adead2018c1179b9ddd1f,2327,林国芳、陈国红,个人
5f4adead2018c1179b9ddd22,2330,郑和平,个人
5f4adead2018c1179b9ddd2b,2339,FALSE,
5f4adead2018c1179b9ddd69,2401,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddd6a,2402,刘建伟,个人
5f4adead2018c1179b9ddd7d,2421,刘磅,个人
5f4adead2018c1179b9ddd81,2425,陈玉琴、郑合明,个人
5f4adead2018c1179b9ddd91,2441,吴开贤,个人
5f4adead2018c1179b9ddd96,2446,杨华,个人
5f4adead2018c1179b9ddd9f,2455,郑铁江、王亚娟,个人
5f4adead2018c1179b9ddda0,2456,蔡荣军,个人
5f4adead2018c1179b9dddab,2467,李小龙,个人
5f4adead2018c1179b9dddbe,2487,金鑫,个人
5f4adead2018c1179b9dddbf,2488,孙金国、孙锋峰、孙利群,个人
5f4adead2018c1179b9dddd6,2512,蔡小如,个人
5f4adead2018c1179b9dddd7,2513,杨振华,个人
5f4adead2018c1179b9dddee,2537,刘国平、孙刚,个人
5f4adead2018c1179b9dddf3,2542,成都市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dddff,2554,长沙市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dde06,2561,上海市徐汇区国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dde13,2574,虞兔良、虞阿五,个人
5f4adead2018c1179b9dde14,2575,王叁寿,个人
5f4adead2018c1179b9dde20,2587,吴涵渠,个人
5f4adead2018c1179b9dde2e,2601,许刚,个人
5f4adead2018c1179b9dde32,2606,应坚,个人
5f4adead2018c1179b9dde3f,2619,吕仁高,个人
5f4adead2018c1179b9dde45,2625,刘若鹏,个人
5f4adead2018c1179b9dde55,2641,张建均、卢彩芬,个人
5f4adeae2018c1179b9dde6d,2665,黄文佳、黄卿乐、黄文博,个人
5f4adead2018c1179b9ddb82,887,夏鼎湖、夏迎松,个人
5f4adead2018c1179b9ddb9f,923,河北省国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddbae,948,云南省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddbbd,966,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddbcb,982,FALSE,
5f4adead2018c1179b9ddbd3,995,赵满堂,个人
5f4adead2018c1179b9ddc00,2036,韩盛龙、陈伟,个人
5f4adead2018c1179b9ddc0c,2048,周晓峰,个人
5f4adead2018c1179b9ddc20,2068,景德镇市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddc35,2090,叶留金、朱华明、徐兵、贺安鹰、丁小异,个人
5f4adead2018c1179b9ddc37,2092,新疆维吾尔自治区人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddc53,2120,聂腾云、陈立英,个人
5f4adead2018c1179b9ddc57,2124,张邦辉,个人
5f4adead2018c1179b9ddc6a,2144,沈国甫,个人
5f4adead2018c1179b9ddc6d,2147,虞云新、周晓光,个人
5f4adead2018c1179b9ddc81,2167,FALSE,
5f4adead2018c1179b9ddc88,2174,林奇,个人
5f4adead2018c1179b9ddcb8,2223,吴光明,个人
5f4adead2018c1179b9ddce0,2264,陈发树,个人
5f4adead2018c1179b9ddce5,2269,周成建,个人
5f4adead2018c1179b9ddce8,2272,罗丽华、钟利钢,个人
5f4adead2018c1179b9ddcf2,2282,陈怀荣、吕桂芹、程辉、任京建、张淑玉,个人
5f4adead2018c1179b9ddcfe,2294,叶澄海、廖清清、陈志明、叶宇翔、叶宇筠,个人
5f4adead2018c1179b9ddd02,2298,瞿洪桂,个人
5f4adead2018c1179b9ddd07,2303,王海鹏,个人
5f4adead2018c1179b9ddd1e,2326,王莺妹、何人宝,个人
5f4adead2018c1179b9ddd37,2351,张文东,个人
5f4adead2018c1179b9ddd3c,2356,FALSE,
5f4adead2018c1179b9ddd5a,2386,宜宾市政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddd75,2413,FALSE,
5f4adead2018c1179b9ddd7b,2419,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddd84,2428,包文东、吴开惠,个人
5f4adead2018c1179b9ddda2,2458,曹积生,个人
5f4adead2018c1179b9ddda6,2462,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dddb1,2473,覃辉,个人
5f4adead2018c1179b9ddddc,2518,刘程宇、刘玲,个人
5f4adead2018c1179b9ddde5,2528,深圳市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dddf0,2539,宋睿,个人
5f4adead2018c1179b9dddf5,2544,中国电子科技集团有限公司,中央国有企业
5f4adead2018c1179b9dde15,2576,魏少军、魏强,个人
5f4adead2018c1179b9dde19,2580,"宋斌,高运奎,李恕华,隋延波,孔德龙,杨玉清,王平,于海龙,宫国伟",个人
5f4adead2018c1179b9dde1a,2581,潘爱华、杨晓敏、罗德顺、赵芙蓉,个人
5f4adead2018c1179b9dde21,2588,高文班、高进华、高英、高文安、高文靠、古龙粉、高文都,个人
5f4adead2018c1179b9dde25,2592,顾瑜,个人
5f4adead2018c1179b9dde4d,2633,何全波、何建东,个人
5f4adeae2018c1179b9dde56,2642,王东辉、吴敏,个人
5f4adead2018c1179b9ddb85,890,周江、张炜、周津如、邓峰、缪勤、黄翔、林炳兴,个人
5f4adead2018c1179b9ddb8b,899,江西省国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddb87,893,FALSE,
5f4adead2018c1179b9ddb8a,898,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddbaa,936,江阴市华士镇华西新市村村民委员会,集体企业
5f4adead2018c1179b9ddbb8,960,云南省国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddbc3,972,VeroniqueBibi,境外
5f4adead2018c1179b9ddbeb,2014,黄山市供销合作社联合社,集体企业
5f4adead2018c1179b9ddbed,2016,梁社增,个人
5f4adead2018c1179b9ddc10,2052,袁明,个人
5f4adead2018c1179b9ddc12,2054,黄冠雄,个人
5f4adead2018c1179b9ddc24,2073,袁仲雪,个人
5f4adead2018c1179b9ddc26,2075,沈文荣,个人
5f4adead2018c1179b9ddc2b,2080,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddcab,2209,张颂明,个人
5f4adead2018c1179b9ddcb4,2218,李粉莉、陈琛、陈五奎,个人
5f4adead2018c1179b9ddce7,2271,李卫国,个人
5f4adead2018c1179b9ddcf1,2281,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddd11,2313,薛健,个人
5f4adead2018c1179b9ddd17,2319,周镇科,个人
5f4adead2018c1179b9ddd18,2320,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddd1b,2323,陆永,个人
5f4adead2018c1179b9ddd24,2332,仙居县国资工作中心,地方国资委
5f4adead2018c1179b9ddd26,2334,黄申力,个人
5f4adead2018c1179b9ddd29,2337,张建浩,个人
5f4adead2018c1179b9ddd30,2344,海宁市人民政府,地方政府
5f4adead2018c1179b9ddd45,2365,陈勇,个人
5f4adead2018c1179b9ddd53,2379,张士平,个人
5f4adead2018c1179b9ddd6d,2405,FALSE,
5f4adead2018c1179b9ddd71,2409,沈琦、沈馥、沈锡强、骆颖、窦靖芳,个人
5f4adead2018c1179b9ddd7c,2420,熊海涛,个人
5f4adead2018c1179b9ddda1,2457,陈家兴,个人
5f4adead2018c1179b9dddc0,2489,谢建勇、谢建强、谢建平、谢先兴,个人
5f4adead2018c1179b9dddc2,2491,沈小平,个人
5f4adead2018c1179b9dddd1,2506,朱共山,个人
5f4adead2018c1179b9dddd4,2510,"胡津生,常世平,董书新,尹宝茹,任伟,张义生,鲍建新,王子玲",个人
5f4adead2018c1179b9dddf8,2547,孙洁晓,个人
5f4adead2018c1179b9ddb94,910,陈建军、陈巧玲、张晶晶、戴品哎,个人
5f4adead2018c1179b9ddb97,913,李书福,个人
5f4adead2018c1179b9ddba3,928,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddba6,931,黄光裕,个人
5f4adead2018c1179b9ddbab,937,河北省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddbd6,998,中华人民共和国财政部,中央国家机关
5f4adead2018c1179b9ddbe9,2012,解直锟,个人
5f4adead2018c1179b9ddc15,2057,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9ddc16,2058,沈雯,个人
5f4adead2018c1179b9ddc18,2060,广东省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddc1f,2067,朱在龙,个人
5f4adead2018c1179b9ddc21,2069,长海县獐子岛投资发展中心,集体企业
5f4adead2018c1179b9ddc2f,2084,唐台英、戎启平,个人
5f4adead2018c1179b9ddc39,2094,陈索斌,个人
5f4adead2018c1179b9ddc82,2168,汪超涌、李亦非,个人
5f4adead2018c1179b9ddc8a,2176,朱军、卢顺民,个人
5f4adead2018c1179b9ddc8e,2180,汪东颖、李东飞、曾阳云,个人
5f4adead2018c1179b9ddc9f,2197,曾胜强、许忠桂,个人
5f4adead2018c1179b9ddcbd,2228,许晓光、许晓荣、吕秀英、许天津,个人
5f4adead2018c1179b9ddcc8,2239,张永明,个人
5f4adead2018c1179b9ddcd4,2251,王填,个人
5f4adead2018c1179b9ddcdc,2260,宋亮,个人
5f4adead2018c1179b9ddd03,2299,傅芬芳、傅光明、傅长玉,个人
5f4adead2018c1179b9ddd0c,2308,FALSE,
5f4adead2018c1179b9ddd0f,2311,薛华,个人
5f4adead2018c1179b9ddd16,2318,周志江,个人
5f4adead2018c1179b9ddd1c,2324,周文,个人
5f4adead2018c1179b9ddd20,2328,宋琳,个人
5f4adead2018c1179b9ddd46,2366,王雪欣,个人
5f4adead2018c1179b9ddd62,2394,"孔祥军,崔恒富,陈警娇,黄长根,孔令国、孔令国",个人
5f4adead2018c1179b9ddd64,2396,福建省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9ddd83,2427,FALSE,
5f4adead2018c1179b9ddd8c,2436,邱醒亚,个人
5f4adead2018c1179b9ddda7,2463,吴礼淦家族,境外
5f4adead2018c1179b9ddded,2536,孙耀志、孙耀忠,个人
5f4adead2018c1179b9dde03,2558,史玉柱,个人
5f4adead2018c1179b9dde0b,2566,张益胜,个人
5f4adead2018c1179b9dde0d,2568,刘晓东,个人
5f4adead2018c1179b9dde24,2591,朱星河、胡恩雪,个人
5f4adeae2018c1179b9dde59,2645,胡士勇、胡士清、胡士法、胡士勤,个人
5f4adeae2018c1179b9dde6e,2666,徐团华、徐庆芳、徐咸大,个人
