_id,policyTitle,sourceType,sourceYear,title,stockCode,stockName,parentIndustry,industry,provinces,actualControllerType,link,actualParticipated,specificProjects,subsidyAmounts,comment,location,codedBy
"""601b8f6d35b23ba031137b4c""",一带一路（19年之前）,年度报告,2018,北京利尔：2018年年度报告（更新后）,002392.SZ,北京利尔,制造业,非金属矿物制品业,北京市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002392/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b4d""",一带一路（19年之前）,年度报告,2018,顺丰控股：2018年年度报告,002352.SZ,顺丰控股,交通运输、仓储和邮政业,邮政业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002352/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b4e""",一带一路（19年之前）,年度报告,2018,高新发展：2018年年度报告,000628.SZ,高新发展,电力、热力、燃气及水的生产和供应业,房屋建筑业,四川省,地方政府,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000628/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b50""",一带一路（19年之前）,年度报告,2018,建投能源：2018年年度报告摘要,000600.SZ,建投能源,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,河北省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000600/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b52""",一带一路（19年之前）,年度报告,2018,宝胜股份：2018年年度报告,600973.SH,宝胜股份,制造业,电气机械及器材制造业,江苏省,中央国有企业,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600973/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b53""",一带一路（19年之前）,年度报告,2018,中航资本：2018年年度报告,600705.SH,中航资本,金融业,其他金融业,黑龙江省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600705/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b54""",一带一路（19年之前）,年度报告,2018,凯盛科技：2018年年度报告,600552.SH,凯盛科技,制造业,计算机、通信和其他电子设备制造业,安徽省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600552/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b55""",一带一路（19年之前）,年度报告,2018,五洲交通：2018年年度报告摘要,600368.SH,五洲交通,交通运输、仓储和邮政业,道路运输业,广西壮族自治区,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600368/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b57""",一带一路（19年之前）,年度报告,2018,中航电测：2018年年度报告摘要,300114.SZ,中航电测,制造业,计算机、通信和其他电子设备制造业,陕西省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300114/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b59""",一带一路（19年之前）,年度报告,2018,机器人：2018年年度报告,300024.SZ,机器人,制造业,通用设备制造业,辽宁省,中央国家机关,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300024/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b5b""",一带一路（19年之前）,年度报告,2018,云内动力：2018年年度报告,000903.SZ,云内动力,制造业,通用设备制造业,云南省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000903/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b5d""",一带一路（19年之前）,年度报告,2018,山东路桥：2018年年度报告,000498.SZ,山东路桥,电力、热力、燃气及水的生产和供应业,土木工程建筑业,山东省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000498/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b5e""",一带一路（19年之前）,年度报告,2018,深天马A：2018年年度报告,000050.SZ,深天马A,制造业,计算机、通信和其他电子设备制造业,广东省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000050/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b5f""",一带一路（19年之前）,年度报告,2018,东阿阿胶：2018年年度报告,000423.SZ,东阿阿胶,制造业,医药制造业,山东省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000423/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b60""",一带一路（19年之前）,年度报告,2018,中国平安：2018年年度报告摘要,601318.SH,中国平安,金融业,保险业,广东省,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601318/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b62""",一带一路（19年之前）,年度报告,2018,迪生力：2018年年度报告,603335.SH,迪生力,制造业,汽车制造业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603335/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b63""",一带一路（19年之前）,年度报告,2018,中体产业：2018年年度报告摘要,600158.SH,中体产业,房地产业,房地产业,天津市,中央国家机关,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600158/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b65""",一带一路（19年之前）,年度报告,2018,康拓红外：2018年年度报告,300455.SZ,康拓红外,制造业,计算机、通信和其他电子设备制造业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300455/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b66""",一带一路（19年之前）,年度报告,2018,日上集团：2018年年度报告摘要,002593.SZ,日上集团,制造业,汽车制造业,福建省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002593/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b68""",一带一路（19年之前）,年度报告,2018,安泰科技：2018年年度报告,000969.SZ,安泰科技,制造业,金属制品业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000969/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b69""",一带一路（19年之前）,年度报告,2018,兰生股份：2018年年度报告摘要,600826.SH,兰生股份,电力、热力、燃气及水的生产和供应业,批发业,上海市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600826/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b6b""",一带一路（19年之前）,年度报告,2018,华夏航空：2018年年度报告,002928.SZ,华夏航空,交通运输、仓储和邮政业,航空运输业,贵州省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002928/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b6c""",一带一路（19年之前）,年度报告,2018,英威腾：2018年年度报告摘要,002334.SZ,英威腾,制造业,电气机械及器材制造业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002334/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b6e""",一带一路（19年之前）,年度报告,2018,厦门港务：2018年年度报告,000905.SZ,厦门港务,交通运输、仓储和邮政业,水上运输业,福建省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000905/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b70""",一带一路（19年之前）,年度报告,2018,ST中鲁B：2018年年度报告,200992.SZ,ST中鲁B,,,,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/200992/page_type/ndbg.phtml,,,,,,
