keyword,description
加入中国共产党,"彭炜,男,汉族,1982年11月生,云南禄劝人,大学学历,理学学士、经济学学士学位,2007年07月参加工作,2014年11月加入中国共产党,经济师,现任云南文山电力股份有限公司董事。2001.09-2005.07北京大学化学与分子工程学院化学专业取得理学学士学位;2006.09-2007.07北京大学中国经济研究中心经济学专业取得经济学学士学位;2007.07-2010.10在云南电网公司昆明供电局超高压分局、修试所、盘龙分局、营销部工作;2010.10-2011.12任云南电网公司昆明供电局电力营销部开发室主管;2011.12-2017.12历任云南电网公司企业管理部企业管理科企业管理专责、副科长、副科长(主持工作);2017.12-2019.11历任云南电网有限责任公司企业管理部(全面深化改革办公室)基础管理科副科长(主持工作)、科长;2019.11-2020.05任云南电网有限责任公司企业管理部(全面深化改革办公室)政策研究科科长;2020.05至今任云南文山电力股份有限公司董事。"
加入中国共产党,"王晓平,男,彝族,1975年6月出生,云南武定人,大学本科学历,工程硕士学位,1997年7月参加工作,2008年12月加入中国共产党,高级工程师,现任云南文山电力股份有限公司党委委员、副总经理。主要工作经历:1997.07-2018.11.历任云南电网公司楚雄供电局调度管理部实习、副值调度员;电网规划建设部电网发展规划专责、工程技术经济管理专责、局机关工会主席、工程建设部副主任(主持工作)、主任;安全监察部主任兼党支部书记、生产设备管理部主任兼党支部书记、党支部书记、副总工程师;2018.11.至今任云南文山电力股份有限公司党委委员、副总经理。"
加入中国共产党,"耿周能,男,汉族,1973年11月出生,云南泸西人,研究生学历,硕士学位,1993年7月参加工作,2011年2月加入中国共产党,经济师,现任云南文山电力股份有限公司党委委员、财务总监。主要工作经历:1993.07-1999.09云南开远发电厂燃料车间工作;1999.09-2004.06个旧供电局红电总公司红电文化城财务负责人;2004.06-2005.11云南电网公司红河供电局财务部资金管理专责;2005.11-2014.11历任云南电网公司文山供电局财务部副主任(主持工作)、财务部主任、纪委副书记、局长助理;2014.11-2018.11云南电网有限责任公司迪庆供电局总会计师、党委委员(2015.12-2016.11维西县特色农业扶贫开发有限公司监事;2016.11-2018.11维西县特色农业扶贫开发有限公司董事);2018.11至今任云南文山电力股份有限公司党委委员、财务总监。"
加入中国共产党,"王文玺,男,汉族,1977年4月出生,云南昭通人,大学本科学历,工程硕士学位,2000年7月参加工作,2011年12月加入中国共产党,高级工程师,现任云南文山电力股份有限公司党委委员、副总经理。主要工作经历:2000.07-2008.07历任云南省送变电工程公司档案室资料员、变电工程二处技术员、安全监察部安全管理工程师、体系管理部管理工程师;2008.07-2013.03历任云南电网公司办公室秘书、电网规划研究中心电网规划研究室副科长;2013.03-2018.01云南电网有限责任公司电网规划建设研究中心新能源与节能研究室科长;2018.01至今任云南文山电力股份有限公司党委委员、副总经理。"
加入中国共产党,"闫德胜,男,汉族,山西大同人,1972年8月出生,1996年9月参加工作,2006年7月加入中国共产党,1996年7月山西矿业学院采矿工程专业毕业,大学文化程度,工程师,现任忻州窑矿党委书记。"
加入中国共产党,"张发明,男,壮族,1968年7月出生,云南砚山人,大学专科学历,1987年7月参加工作,1996年7月加入中国共产党,工程师,现任云南文山电力股份有限公司总经理助理。主要工作经历:1987.07-1998.09历任文山州电力公司回龙变电站变电运行员工、文山州电力公司调度室员工、平远供电所副所长、用电管理科员工;第二供电所员工;1998.09-2012.09历任云南文山电力股份有限公司供用电管理部副部长、市场营销部副经理;市场营销部主任;副总经济师兼市场营销部主任;2012.09至今任云南文山电力股份有限公司总经理助理。"
加入中国共产党,"杨俊宏,男,汉族,1975年10月生,云南富源人,大学学历,工程硕士学位,1997年07月参加工作,2009年10月加入中国共产党,高级工程师,现任云南文山电力股份有限公司党委委员、副总经理,工会主席。主要工作经历:1997.07-2006.07历任云南省滇东电业局变电工程公司实习、变电工程公司保护B岗、保护专责、保护班技术负责;2006.07-2016.03历任云南电网公司曲靖供电局生产技术部变电兼通信专责、生产技术部主任助理、修试所副所长、修试所所长、变电管理二所所长;2016.03-2020.02历任曲靖马龙供电有限公司执行董事、总经理、党总支副书记、局长、党总支副书记、党委副书记、党委书记;2020.02至今任云南文山电力股份有限公司党委委员、副总经理、工会主席。"
加入中国共产党,"范世兴,男,汉族,山西大同人,1967年6月出生,1988年8月参加工作,1991年11月加入中国共产党,1988年7月阜新矿业学院矿建专业毕业,2014年6月辽宁工程技术大学岩土工程专业毕业,博士研究生文化程度,高级工程师,现任忻州窑矿矿长。"
加入中国共产党,"甘牧原,男,汉族,1968年10月出生,籍贯广西北流,出生地广西北流,在职研究生学历,1991年12月参加工作,1996年5月加入中国共产党,2008年12月获高级工程师职称,现任柳州钢铁股份有限公司烧结厂党委副书记、厂长。"
加入中国共产党,"莫朝兴,男,汉族,1971年5月出生,籍贯广西蒙山,出生地广西蒙山,在职研究生学历,1993年7月参加工作,1998年12月加入中国共产党,2010年12月获高级工程师职称,现任柳州钢铁股份有限公司炼铁厂党委副书记、厂长。"
加入中国共产党,"阮志勇,男,汉族,1971年12月出生,籍贯广西博白,出生地广西博白,在职研究生学历,工学博士学位,1995年7月参加工作,2004年1月加入中国共产党,2011年12月获教授级高级工程师职称,现任柳州钢铁股份有限公司技术中心党委书记、工会主席、副主任。"
加入中国共产党,"陈有升,男,汉族,1966年9月出生,籍贯广西桂平,出生地广西桂平,大学学历,工学学士学位,1988年7月参加工作,1998年10月加入中国共产党,1999年12月获高级工程师职称,现任柳州钢铁股份有限公司党委书记、董事长。"
加入中国共产党,"梁培发,男,汉族,1963年7月出生,籍贯广西玉林,出生地广西玉林,大学学历,工程硕士学位,1987年7月参加工作,1989年12月加入中国共产党,1998年12月获高级工程师职称。现任柳州钢铁股份有限公司纪委书记、工会主席、监事会主席、审计法务部部长。"
加入中国共产党,"常英海,男,汉族,黑龙江海伦人,1975年6月出生,1997年7月参加工作,1996年6月加入中国共产党,中央党校经济管理专业,中央党校研究生学历,教授级高级政工师,现任中国一重集团有限公司纪委副书记,中国第一重型机械股份公司临时纪委副书记、第三届监事会监事、监察部总经理。1997.07--2000.07一重二中教师;2000.07--2007.02中国一重纪委(监察部)纪检员;2007.02--2012.05中国一重党委组织部组织科副科长(主持工作);2012.05--2016.02中国第一重型机械股份公司监察部部长助理;2016.02--2016.11中国第一重型机械股份公司监察部副部长;2016.11--2018.02中国第一重型机械股份公司监察部总经理;2018.02--2018.08中国第一重型机械股份公司监察部总经理;2018.08--2019.04中国一重纪委副书记,中国第一重型机械股份公司监察部总经理;2019.04--中国一重纪委副书记,中国第一重型机械股份公司临时纪委副书记、监事、监察部总经理;拟任:中国第一重型机械股份公司第四届监事会股东代表监事。"
加入中国共产党,"隋炳利,男,汉族,吉林舒兰人,1963年3月出生,1984年8月参加工作,1988年9月加入中国共产党,华东工程学院特种机械专业,本科学历,学士学位,研究员级高级工程师,现任中国一重集团有限公司副总经理、党委常委,中国第一重型机械股份公司第四届董事会董事长、临时党委书记。工作简历:1984.08--1994.11第一重型机器厂第二技术处设计师;1994.11--1997.02中国一重第二技术处副科长;1997.02--1998.06中国一重第二技术处副总师;1998.06--1999.05中国一重第二技术处副处长;1999.05--1999.06中国一重舰炮研究所所长;1999.06--2000.02中国一重舰炮研究所所长、党支部书记;2000.02--2002.01中国一重军品专项总师;2002.01--2002.12中国一重副总工程师、生产长;2002.12--2004.06中国一重中国第一重型机械(集团)有限责任公司副总工程师、生产长;2004.06--2004.12中国一重中国第一重型机械(集团)有限责任公司副总工程师、生产长、舰炮研究所所长;2004.12--2005.12中国一重中国第一重型机械(集团)有限责任公司副总工程师、舰炮研究所所长;2005.12--2007.12中国一重中国第一重型机械(集团)有限责任公司副总裁、舰炮研究所所长;2007.12--2010.01中国一重天津重型装备工程研究有限公司总裁;2010.01--2012.05中国一重天津重型装备工程研究有限公司总裁、党总支书记;2012.05--2013.02中国一重中国第一重型机械股份公司驻天津地区单位纪检组组长、天津重型装备工程研究有限公司总裁、党总支书记;2013.02--2013.03中国一重中国第一重型机械股份公司驻天津地区单位纪检组组长、天津重型装备工程研究有限公司总裁;2013.03--2016.09中国一重天津重型装备工程研究有限公司总裁;2016.09--2017.12中国一重中国第一重型机械股份公司副总裁;2017.12--2018.02中国一重集团有限公司党委常委、中国第一重型机械股份公司副总裁;2018.02--2018.03中国一重集团有限公司党委常委、中国第一重型机械股份公司总经理;2018.03--2018.12中国一重集团有限公司党委常委、中国第一重型机械股份公司第三届董事会董事、总经理;2018.12--2019.04中国一重集团有限公司副总经理、党委常委,中国第一重型机械股份公司第三届董事会董事、总经理;2019.04--2019.06中国一重集团有限公司副总经理、党委常委,中国第一重型机械股份公司第三届董事会董事、总经理、临时党委书记;2019.06--2019.12中国一重集团有限公司副总经理、党委常委,中国第一重型机械股份公司第四届董事会董事、总经理、临时党委书记;2019.12--中国一重集团有限公司副总经理、党委常委,中国第一重型机械股份公司第四届董事会董事长、临时党委书记。"
加入中国共产党,"张建平,男,汉族,浙江瑞安人,1966年3月出生,1991年7月参加工作,1984年12月加入中国共产党,对外经济贸易大学国际商学院国际经济与贸易专业,研究生学历,博士学位,教授,现任对外经济贸易大学国际商学院教授、资本市场研究中心主任,中国第一重型机械股份公司第四届董事会独立董事、审计委员会主席、战略委员会委员、提名委员会委员、薪酬与考核委员会委员。二、工作简历:1991.07--1993.12对外经济贸易大学教师1993.12--1994.12对外经济贸易大学国际企业管理系国际财务教研室主任1994.12--1999.10对外经济贸易大学会计与财务管理学系主任1999.10--2010.10对外经济贸易大学国际商学院副院长2010.10--2014.12对外经济贸易大学国际商学院教授2014.12-2019.06对外经济贸易大学国际商学院教授、资本市场研究中心主任2019.06--2020.01对外经济贸易大学国际商学院教授、资本市场研究中心主任,中国第一重型机械股份公司第四届董事会独立董事、审计委员会主席、薪酬与考核委员会委员2020.01--对外经济贸易大学国际商学院教授、资本市场研究中心主任,中国第一重型机械股份公司第四届董事会独立董事、审计委员会主席、战略委员会委员、提名委员会委员、薪酬与考核委员会委员。"
加入中国共产党,"祁文革,男,汉族,内蒙古武川人,1965年5月出生,1988年4月参加工作,1993年12月加入中国共产党,哈尔滨工业大学液压传动及气动专业,研究生学历,学士学位,高级工程师,现任中国第一重型机械股份公司副总经理、临时党委副书记。工作简历:1988.04--1993.04第一重型机器厂设计研究院设计师;1993.04--1996.02中国一重设计研究院液压润滑科副科长;1996.02--1997.05中国一重设计研究院液压润滑科科长;1997.05--1997.11中国一重设计研究院副总设计师;1997.11--1998.06中国一重经营计划处副处长;1998.06--1998.07中国一重经营本部副部长(主持工作);1998.07--2000.12中国一重经营本部副部长(主持工作)、党支部书记;2000.12--2002.03中国一重经营本部副部长(主持工作);(其间:2001.03--2002.01中央党校中青年干部第十七期培训班学习);2002.03--2005.12中国一重副总经济师;2005.12--2009.01中国一重副总工程师;2009.01--2011.01中国一重中国第一重型机械股份公司总裁助理、物资采购部部长;2011.01--2016.01中国一重重型装备事业部总裁;2016.01--2016.09中国一重中国第一重型机械股份公司总裁助理;2016.09--2018.02中国一重中国第一重型机械股份公司副总裁;2018.02-2019.04中国一重中国第一重型机械股份公司副总经理;2019.04--中国一重中国第一重型机械股份公司副总经理、临时党委副书记。"
加入中国共产党,"胡恩国,男,汉族,黑龙江省齐齐哈尔市人,1977年10月出生,1999年9月参加工作,2005年5月加入中国共产党,中央党校经济管理专业,大学学历,高级审计师,现任中国第一重型机械股份公司财务总监、董事会秘书、审计与风险管理部(法律事务部、董事会办公室)总经理。1999.09--2008.03中国一重审计部综合审计室审计员;2008.03--2013.04中国一重审计部综合审计室副主任;2013.04--2016.02中国一重中国第一重型机械股份公司审计部部长助理、综合审计室副主任;2016.02--2016.10中国一重中国第一重型机械股份公司审计部副部长;2016.10--2018.06中国一重中国第一重型机械股份公司审计与风险管理部总经理;2018.06--2018.07中国一重中国第一重型机械股份公司董事会秘书、审计与风险管理部总经理;2018.07--中国一重中国第一重型机械股份公司董事会秘书、审计与风险管理部(法律事务部、董事会办公室)总经理;2019.06--中国一重中国第一重型机械股份公司财务总监、董事会秘书、审计与风险管理部(法律事务部、董事会办公室)总经理。"
加入中国共产党,"邱妘:女,汉族,1963年9月出生,宁波镇海人。1991年10月加入中国共产党,1986年7月参加工作,加拿大麦吉尔大学管理学院工商管理专业毕业,硕士研究生学历,硕士学位,教授,上市公司独立董事任职资格。现任:宁波大学商学院教授;宁波大学会计国际发展研究中心主任;雅戈尔集团股份有限公司、荣安地产股份有限公司、宁波博威合金材料股份有限公司、浙江开元酒店管理股份有限公司独立董事。1982.09-1986.06复旦大学经济管理专业学习,获本科学历,经济学学士1986.07-1993.09宁波大学商学院助教、讲师1993.09-1995.09宁波大学商学院讲师、系主任1995.09-1997.07加拿大麦吉尔大学留学1997.07-1999.12宁波大学商学院讲师、副教授、系主任1999.12-2005.04宁波大学国际交流学院副教授、教授、副院长2005.04-2014.06宁波大学国际交流学院教授、院长2014.07-2015.06宁波大学国际交流学院教授2015.07至今宁波大学商学院教授2012.07至今宁波大学会计国际发展研究中心主任。"
加入中国共产党,"杜兵,男,汉族,山西平遥人,1962年12月出生,1983年3月参加工作,1998年7月加入中国共产党,哈尔滨理工大学材料科学与工程专业,研究生学历,博士学位,研究员,现任机械科学研究总院集团有限公司总工程师、科技发展部部长、军工与科技专项办公室主任,中国第一重型机械股份公司第四届董事会独立董事、战略委员会委员、审计委员会委员、薪酬与考核委员会委员。二、工作简历:1983.08--1989.02哈尔滨焊接研究所助理工程师1989.02--1994.09哈尔滨焊接研究所工程师1994.09--1997.08哈尔滨焊接研究所高级工程师、室副主任1997.08--2003.02哈尔滨焊接研究所研究员2003.02--2005.03哈尔滨焊接研究所高智焊业有限公司副总经理、副总师2005.03--2006.03哈尔滨焊接研究所研发中心主任、副总师2006.03--2013.02哈尔滨焊接研究所副所长2013.02--2015.11机械科学研究总院副总工程师、科技发展部部长、军工与科技专项办公室主任(挂职)、哈尔滨焊接研究所副所长2015.11--2017.07机械科学研究总院副总工程师、科技发展部部长、军工与科技专项办公室主任2017.07-2019.06机械科学研究总院集团有限公司总工程师、科技发展部部长、军工与科技专项办公室主任2019.06-2020.01机械科学研究总院集团有限公司总工程师、科技发展部部长、军工与科技专项办公室主任,中国第一重型机械股份公司第四届董事会独立董事、战略委员会委员、审计委员会委员2020.01--机械科学研究总院集团有限公司总工程师、科技发展部部长、军工与科技专项办公室主任,中国第一重型机械股份公司第四届董事会独立董事、战略委员会委员、审计委员会委员、薪酬与考核委员会委员。"
加入中国共产党,"蒋金水,男,汉族,湖北赤壁人,1962年6月出生,1986年7月参加工作,1994年12月加入中国共产党,燕山大学检测技术与自动化装置专业,研究生学历,博士学位,研究员级高级工程师,现任中国第一重型机械股份公司副总经理。工作简历:1986.07--1993.03第一重型机器厂设计研究院轧钢二科设计师;1993.03--1995.03中国一重设计研究院轧钢二科设计师;1995.03--1998.08中国一重设计研究院轧钢二科副科长;1998.08--2000.06中国一重设计研究院副总设计师;2000.06--2002.09中国一重设计研究院副院长;2002.09--2004.12中国一重大连设计研究院副院长;2004.12--2005.12中国一重生产管理部党总支书记、副部长;2005.12--2007.12中国一重副总工程师;2007.12--2008.01中国一重副总工程师、中国第一重型机械(集团)有限责任公司总裁;2008.01--2011.01中国一重中国第一重型机械(集团)有限责任公司总裁;2011.01--2013.02中国一重技术中心办公室主任、党支部书记;2013.02--2016.01中国一重技术中心办公室主任;2016.01--2016.09中国一重中国第一重型机械股份公司总裁助理;2016.09--2018.02中国一重中国第一重型机械股份公司副总裁;2018.02--中国一重中国第一重型机械股份公司副总经理。"
加入中国共产党,"陆文俊,男,汉族,浙江嘉兴人,1967年8月出生,1989年8月参加工作,1988年6月加入中国共产党,哈尔滨电工学院电机专业,本科学历,学士学位,教授级高级工程师,现任中国一重集团有限公司副总经理、党委常委,中国第一重型机械股份公司董事、总经理、战略委员会委员、提名委员会委员、薪酬与考核委员会委员。二、工作简历:1985.09--1989.08哈尔滨电工学院电机专业学习1989.08--1990.03北京巴布科克.威尔科克斯有限公司人教部职员1990.03--1995.03中国重型机械总公司矿山设备部干部1995.03--1997.04中国重型机械总公司矿山设备部副经理1997.04--1998.10中国重型机械总公司矿山设备部经理1998.10--2000.12中国重型机械总公司副总经理2000.12--2002.12中国重型机械总公司总经理2002.12--2011.12中国重型机械总公司总经理、党委副书记2011.12--2016.03中国重型机械有限公司董事长、总经理、党委副书记2016.03--2016.07中国重型机械有限公司董事长、总经理、党委副书记,中国第二重型机械集团公司副董事长、总经理、党委副书记,二重集团(德阳)重型装备股份有限公司副董事长2016.07--2016.10中国重型机械有限公司董事长、总经理、党委副书记,中国第二重型机械集团公司董事长、总经理、党委副书记,二重集团(德阳)重型装备股份有限公司董事长2016.10--2017.03中国重型机械有限公司董事长,中国第二重型机械集团公司董事长、总经理、党委副书记,二重集团(德阳)重型装备股份有限公司董事长(其间:2016.09--2016.11中央党校厅局级干部进修班(第67期)世界格局变化与中国对外战略研究专题学习)2017.03--2017.10中国重型机械有限公司董事长,中国第二重型机械集团公司董事长、总经理、党委副书记(主持党委工作),二重集团(德阳)重型装备股份有限公司董事长2017.10--2018.01中国重型机械有限公司董事长,中国第二重型机械集团有限公司董事长、总经理、党委副书记(主持党委工作),二重集团(德阳)重型装备股份有限公司董事长2018.01--2018.03二重集团(德阳)重型装备股份有限公司董事长、临时党委书记,中国第二重型机械集团有限公司董事长、党委书记2018.03--2018.12国机重型装备集团股份有限公司董事长、临时党委书记,中国第二重型机械集团有限公司董事长、党委书记2018.12--2019.11国机重型装备集团股份有限公司董事长、临时党委书记2019.11--2019.12中国一重集团有限公司副总经理、党委常委2019.12-2020.01中国一重集团有限公司副总经理、党委常委,中国第一重型机械股份公司总经理2020.01-中国一重集团有限公司副总经理、党委常委,中国第一重型机械股份公司董事、总经理、战略委员会委员、提名委员会委员、薪酬与考核委员会委员第十三届全国人大代表。"
加入中国共产党,"朱青山,男,汉族,黑龙江泰来人,1962年8月出生,1980年7月参加工作,1999年12月加入中国共产党,黑龙江省经济管理干部学院财会专业,本科学历,高级会计师,现任中国第一重型机械股份公司第四届董事会董事、董事会战略委员会委员、审计委员会委员、薪酬与考核委员会委员。1980.07--1981.12第一重型机器厂八车间会计;1981.12--1983.06第一重型机器厂经营计划处计划员;1983.06--1986.08黑龙江省广播电视大学工业企业管理专业学生;1986.08--1993.03第一重型机器厂经营计划处综合科计划员;1993.03--1996.01中国一重经营计划处综合科计划员;1996.01--1996.10中国一重经营计划处综合计划科副科长;1996.10--1998.06中国一重经营计划处经济计划科副科长;1998.06--2000.02中国一重经济运行部副部长;2000.02--2002.03中国一重副总经济师、经济运行部副部长;2002.03--2004.12中国一重副总经济师、经济运行部部长;2004.12--2005.12中国一重副总经济师、黑龙江第一重工股份有限公司总裁;2005.12--2006.01中国一重副总经济师、计划财务部部长;2006.01--2007.12中国一重副总经济师、计划财务部部长、党支部书记;2007.12--2008.12中国一重副总经济师、计划财务部部长;2008.12--2018.02中国第一重型机械股份公司财务总监;2018.02--2019.06中国第一重型机械股份公司第三届董事会董事、副总经理;2019.06--中国第一重型机械股份公司第四届董事会董事、董事会战略委员会委员、审计委员会委员、薪酬与考核委员会委员。"
加入中国共产党,"胡建民,男,汉族,上海人,1954年7月出生,1974年12月参加工作,1985年4月加入中国共产党,山东工学院电力系统继电保护及自动化专业,本科学历,学士学位,高级工程师,现任中国第一重型机械股份公司第四届董事会独立董事、董事会战略委员会委员、提名委员会委员、薪酬与考核委员会主席。工作简历:1974.12--1978.09上海后方基地366发电厂工人;1978.09--1982.07山东工学院电力系统继电保护及自动化专业学生;1982.07--1993.02上海石洞口发电厂、山东济宁发电厂、山东聊城发电厂职工;1993.02--1998.04山东聊城电厂厂长、石横电厂厂长、邹县电厂厂长;1998.04--2001.01山东电力工业局总工程师;2001.01--2004.04华能国际电力股份有限公司副总经理、党组成员;2004.04--2007.01中国华能集团公司计划发展部主任、副总工程师、总经理助理;2007.01--2009.02华能呼伦贝尔能源开发有限公司执行董事、总经理、党委书记;2009.02--2009.12中国华能集团公司总工程师;2009.12--2014.07中国华能集团公司副总经理、党组成员;2014.07--2015.04退休;2015.04--2019.06中国第一重型机械股份公司第三届董事会独立董事;2019.06--中国第一重型机械股份公司第四届董事会独立董事、董事会战略委员会委员、提名委员会委员、薪酬与考核委员会主席。2017年3月20日获委任为哈尔滨电气股份有限公司提名委员会委员，战略发展委员会委员。"
加入中国共产党,"周永禄,男,满族,黑龙江双城人,1973年4月出生,1995年6月参加工作,2004年12月加入中国共产党,兰州大学法学专业,大学学历,学士学位,三级法律顾问,现任中国第一重型机械股份公司审计与风险管理部副总经理。1995.06--1998.12中国一重审计部法律顾问室法律顾问;1998.12--2003.01中国一重审计部合同审计室审计员;2003.01--2010.02中国一重审计部合同审计室副主任;2010.02--2014.04中国第一重型机械股份公司审计部合同审计室主任;2014.04--2016.10中国第一重型机械股份公司审计部部长助理、合同审计室主任;2016.10--中国第一重型机械股份公司审计与风险管理部副总经理;拟任:中国第一重型机械股份公司第四届监事会股东代表监事。"
加入中国共产党,"关永昌,男,满族,黑龙江龙江人,1970年12月出生,1993年7月参加工作,1999年9月加入中国共产党,佳木斯工学院机械制造工艺与设备专业,本科学历,学士学位,高级工程师,现任中国第一重型机械股份公司副总经理。二、工作简历:1993.07--1998.09中国一重减速机分厂技术办技术员;1998.09--2004.12中国一重减速机分厂技术办主任;2004.12--2006.12中国一重减速机分厂厂长助理;2006.12--2008.12中国一重中国第一重型机械(集团)有限责任公司减速机分厂副厂长;2008.12--2012.01中国一重中国第一重型机械股份公司重型装备事业部重装分厂副厂长;2012.01--2014.01中国一重中国第一重型机械股份公司重型装备事业部核电加工分厂厂长;2014.01--2016.06中国一重中国第一重型机械股份公司铸锻钢事业部核电加工分厂厂长;2016.06-2016.08中国一重中国第一重型机械股份公司主持重型装备事业部工作;2016.08--2018.02中国一重中国第一重型机械股份公司重型装备事业部总经理、党委副书记;2018.02--2018.06中国一重中国第一重型机械股份公司副总裁、重型装备事业部总经理、党委副书记;2018.06--中国一重中国第一重型机械股份公司副总经理。"
加入中国共产党,"许崇勇,男,汉族,黑龙江鸡东人,1964年10月出生,1982年8月参加工作,1988年6月加入中国共产党,黑龙江省经济管理干部学院财会专业,大学学历,工程硕士学位,研究员级高级工程师,现任中国第一重型机械股份公司副总经理。工作简历:1982.08--1991.09第一重型机器厂设计研究院轧钢二科设计师;1991.09--1992.08第一重型机器厂集体企业总公司经营开发科副科长;1992.08--1993.03第一重型机器厂设计研究院轧钢二科设计师;1993.03--1997.04中国一重设计研究院轧钢二科设计师;1997.04--1998.09中国一重财务会计处销售科副科长;1998.09--2000.12中国一重销售本部副部长、党支部书记;2000.12--2002.09中国一重副总经济师、销售本部部长、党支部书记;2002.09--2004.12中国一重副总经济师、销售部部长、党支部书记;2004.12--2009.01中国一重副总经济师、采购部部长;2009.01--2016.07中国一重中国第一重型机械股份公司核电石化事业部总裁;2016.07--2017.05中国一重中国第一重型机械股份公司一重集团大连核电石化公司执行董事、党委副书记;2017.05--2017.11中国一重中国第一重型机械股份公司一重集团大连核电石化公司执行董事、党委书记;2017.11--2018.01中国一重中国第一重型机械股份公司总经济师、一重集团大连核电石化公司执行董事、党委书记;2018.01--2018.02中国一重中国第一重型机械股份公司总经济师;2018.02--中国一重中国第一重型机械股份公司副总经理。"
加入中国共产党,"于兆卿,男,汉族,山东成武人,1962年5月出生,1984年8月参加工作,1989年9月加入中国共产党,东北重型机械学院冶炼设备及工艺专业,大学学历,工程硕士学位,研究员级高级工程师,现任中国第一重型机械股份公司第四届监事会主席。工作简历:1984.08--1993.03第一重型机器厂设计研究院锻压一科设计师;1993.03--1996.02中国一重设计研究院锻压一科设计师;1996.02--1999.06中国一重设计研究院锻压一科副科长;1999.06--2000.08中国一重技术管理部基建技改科科长;2000.08--2002.04中国一重技术管理部副部长;2002.04--2005.12中国一重技术管理部党支部书记、副部长;2005.12--2006.12中国一重技术管理部部长、党支部书记;2006.12--2011.01中国一重技术中心副主任、技术中心办公室主任、党支部书记;2011.01--2013.02中国第一重型机械股份公司总裁助理、生产计划部部长;2013.02--2013.03中国第一重型机械股份公司总裁助理;2013.03--2018.02中国第一重型机械股份公司副总裁;2018.02--中国第一重型机械股份公司监事会主席。"
加入中国共产党,"王宏,男,汉族,1977年10月生,2002年7月参加工作,1998年3月加入中国共产党,大学本科学历,经济学学士,经济师,现任重庆市水务资产经营有限公司投资与权益管理部副总经理。1998.09-2002.07西安公路交通大学(现为长安大学)经济管理学院学习;2002.07-2009.12重庆高速公路发展有限公司工作;2009.12-2014.01重庆高速公路集团有限公司资本运营部主管、重庆高速股权投资管理有限公司投资业务部经理(其间:2009.06-2012.06在重庆大学投融资与公司上市博士课程研修班学习,2010.04-2014.01重庆渝蓉高速公路有限公司董事会秘书,2011.11-2014.01重庆通粤高速公路有限公司董事);2014.01-2017.03重庆市水务资产经营有限公司战略投资部高级主管;2017.03-至今重庆市水务资产经营有限公司投资与权益管理部副总经理(2017.04重庆三峰环境产业集团有限公司董事)。"
加入中国共产党,"王世安,男,汉族,1963年7月生,在职研究生,会计师,1984年8月参加工作,1997年7月加入中国共产党。现任重庆市水务资产经营有限公司党委委员、职工董事、财务总监;重庆水务集团股份有限公司党委书记、第三届董事会董事长;重庆市渝中区第十八届人大代表。1980.09--1984.07四川省农业机械化学校机化专业中专学习;1984.08--1998.06重庆市农机水电局计划财务处干部、办事员、科员、副主任科员、主任科员(其间:1992.12西南财经大学会计专业自考大专毕业,1996.10-1998.10下派重庆市农机总公司挂职任财务科副科长);1998.06--2000.10重庆市农机局企业指导处副处长(其间:1997.09-1999.12重庆市委党校函授学院财会专业本科学习);2000.10--2002.05重庆市农机局产业发展处副处长(主持工作);2002.05--2003.12重庆市农机局产业发展处处长;2003.12--2007.02重庆市国有资产监督管理委员会产权管理处(企业监管二处)调研员;(其间:2003.03-2006.01中共中央党校法学理论专业研究生学习);2007.02--2008.02重庆市国有资产监督管理委员会产权管理处(企业监管二处)副处长(正处级);2008.02--2010.07重庆市国有资产监督管理委员会考核分配处(企业监管四处)副处长(正处级);2010.07--2012.08重庆市国有资产监督管理委员会监事工作办公室(审计工作办公室)审计处处长;(2009.07-2011.09重庆农畜产品交易所股份有限公司董事,2009.12-2011.09对外经贸(集团)有限公司董事);2012.08--2014.12重庆市国有资产监督管理委员会企业领导人员管理处(人事处、培训处)处长(2011.08-2012.12重庆商社(集团)有限公司外部监事,重庆市能源投资集团公司监事,2011.09-2012.12重庆兴农融资担保有限公司监事);2014.12--2015.04重庆市水务资产经营有限公司党委委员、财务总监;2015.04--至今重庆市水务资产经营有限公司党委委员、职工董事、财务总监;2015.09-2015.10重庆水务集团股份有限公司党委书记;2015.10--至今重庆水务集团股份有限公司党委书记、董事长;2016.01--至今重庆德润环境有限公司董事。"
加入中国共产党,"高炜,男,汉族,1971年10月出生,上海籍,本科学历,工程硕士,正高级工程师。1995年7月参加工作,2000年10月加入中国共产党。历任市自来水市北有限公司杨树浦水厂副厂长、总经理助理、副总经理,上海城投水务(集团)有限公司制水分公司党委副书记、总经理,上海城投水务(集团)有限公司副总经理,上海城投(集团)有限公司运营管理部副总经理等职务,上海城投水务(集团)有限公司党委副书记、总经理,现任上海环境集团股份有限公司党委副书记、总裁。"
加入中国共产党,"王蔚松,男,汉族,1959年11月出生,同济大学工学学士、工学硕士和管理学博士,副教授。1982年7月参加工作,1992年6月加入中国共产党。历任上海财经大学会计学院副院长,现任上海财经大学会计学院副教授。"
