_id,policyTitle,sourceType,sourceYear,title,stockCode,stockName,parentIndustry,industry,provinces,actualControllerType,link,amountMention,natureOfCompanyInvolvement,otherComments
"""5fab678a0091c9411f2bc456""",长三角一体化发展,年度报告,2019,振华重工：2019年年度报告,600320.SH,振华重工,制造业,专用设备制造业,上海市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600320/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc457""",长三角一体化发展,年度报告,2019,葛洲坝：2019年年度报告,600068.SH,葛洲坝,电力、热力、燃气及水的生产和供应业,土木工程建筑业,湖北省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600068/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc458""",长三角一体化发展,年度报告,2019,中国中车：2019年年度报告摘要,601766.SH,中国中车,制造业,铁路、船舶、航空航天和其它运输设备制造业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601766/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc459""",长三角一体化发展,年度报告,2019,农业银行：2019年年度报告,601288.SH,农业银行,金融业,货币金融服务,北京市,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601288/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc45a""",长三角一体化发展,年度报告,2019,中联重科：2019年年度报告（更新后）,000157.SZ,中联重科,制造业,专用设备制造业,湖南省,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000157/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc45c""",长三角一体化发展,年度报告,2019,建设银行：2019年年度报告,601939.SH,建设银行,金融业,货币金融服务,北京市,中央国有企业,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601939/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc45d""",长三角一体化发展,年度报告,2019,皖通高速：2019年年度报告,600012.SH,皖通高速,交通运输、仓储和邮政业,道路运输业,安徽省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600012/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc45e""",长三角一体化发展,年度报告,2019,交通银行：2019年年度报告,601328.SH,交通银行,金融业,货币金融服务,上海市,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601328/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc45f""",长三角一体化发展,年度报告,2019,中信银行：2019年年度报告摘要,601998.SH,中信银行,金融业,货币金融服务,北京市,中央国家机关,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601998/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc461""",长三角一体化发展,年度报告,2019,连云港：2019年年度报告,601008.SH,连云港,交通运输、仓储和邮政业,水上运输业,江苏省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601008/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc462""",长三角一体化发展,年度报告,2019,中国人寿：2019年年度报告摘要,601628.SH,中国人寿,金融业,保险业,北京市,中央国家机关,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601628/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc463""",长三角一体化发展,年度报告,2019,山河智能：2019年年度报告,002097.SZ,山河智能,制造业,专用设备制造业,湖南省,地方政府,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002097/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc464""",长三角一体化发展,年度报告,2019,顺发恒业：2019年年度报告摘要,000631.SZ,顺发恒业,房地产业,房地产业,吉林省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000631/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc466""",长三角一体化发展,年度报告,2019,南钢股份：2019年年度报告,600282.SH,南钢股份,制造业,黑色金属冶炼及压延加工业,江苏省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600282/page_type/ndbg.phtml,,,
