_id,name,stockCode,__v,age,createdAt,degree,description,gender,group,is13NPCMember,isCCPMember,lastUpdated,salary,stockAmount,stockName,title,updatedAt,sentence,subSentence,tinySentence,keyword,positionStart,positionEnd
5f665e32ade9005a1eeaae44,张金晓,600378,0,48,1600544306017,硕士,"张金晓,男,1972年3月出生,汉族,中共党员,研究生学历,北京理工大学工商管理硕士,教授级高级工程师。历任中国化工集团有限公司经营办安全环保处副处长,中国昊华化工(集团)总公司监察审计部、纪检监察室副主任、纪委委员、监察审计部、纪检监察室负责人(主持工作),中国昊华化工集团股份有限公司纪委副书记、监事部、纪委办公室主任,中国化工科学研究院有限公司监事。2015年11月9日至今任四川天一科技股份有限公司监事会监事,2015年11月10日至今任四川天一科技股份有限公司监事会主席。",男,supervisoryCommittee,,1,1550880000000,278000,0,昊华科技,监事会主席,1608514773690,"历任中国化工集团有限公司经营办安全环保处副处长,中国昊华化工(集团)总公司监察审计部、纪检监察室副主任、纪委委员、监察审计部、纪检监察室负责人(主持工作),中国昊华化工集团股份有限公司纪委副书记、监事部、纪委办公室主任,中国化工科学研究院有限公司监事",中国昊华化工集团股份有限公司纪委副书记、监事部、纪委办公室主任,中国昊华化工集团股份有限公司纪委副书记,纪委,14,16
5f665e32ade9005a1eeaae44,张金晓,600378,0,48,1600544306017,硕士,"张金晓,男,1972年3月出生,汉族,中共党员,研究生学历,北京理工大学工商管理硕士,教授级高级工程师。历任中国化工集团有限公司经营办安全环保处副处长,中国昊华化工(集团)总公司监察审计部、纪检监察室副主任、纪委委员、监察审计部、纪检监察室负责人(主持工作),中国昊华化工集团股份有限公司纪委副书记、监事部、纪委办公室主任,中国化工科学研究院有限公司监事。2015年11月9日至今任四川天一科技股份有限公司监事会监事,2015年11月10日至今任四川天一科技股份有限公司监事会主席。",男,supervisoryCommittee,,1,1550880000000,278000,0,昊华科技,监事会主席,1608514773690,"历任中国化工集团有限公司经营办安全环保处副处长,中国昊华化工(集团)总公司监察审计部、纪检监察室副主任、纪委委员、监察审计部、纪检监察室负责人(主持工作),中国昊华化工集团股份有限公司纪委副书记、监事部、纪委办公室主任,中国化工科学研究院有限公司监事",中国昊华化工集团股份有限公司纪委副书记、监事部、纪委办公室主任,纪委办公室主任,纪委,0,2
5f665e38ade9005a1eeaaf6a,袁大陆,600379,0,68,1600544312816,本科,"袁大陆先生,中国国籍,无境外永久居留权,1952年出生,北京市人,大学本科学历,毕业于清华大学,教授级高级工程师。先后在中国电力科学研究院开关所、中国电力科学研究院质检中心、电力工业电力设备及仪表质量检验测试中心、中国电力科学研究院高压所等单位工作,历任主任、常务副主任、党委书记兼副所长、所长等职务。现拟任河南森源电气股份有限公司独立董事。",男,board,,,1495238400000,80000,0,宝光股份,独立董事,1608514777159,"先后在中国电力科学研究院开关所、中国电力科学研究院质检中心、电力工业电力设备及仪表质量检验测试中心、中国电力科学研究院高压所等单位工作,历任主任、常务副主任、党委书记兼副所长、所长等职务",历任主任、常务副主任、党委书记兼副所长、所长等职务,党委书记兼副所长,党委,0,2
5f665e1dade9005a1eeaa936,周学锋,600375,0,55,1600544284986,硕士,"周学锋,男,汉族,1965年4月出生,研究生学历,工商管理硕士,中共党员,经济师。1988年7月毕业于合肥工业大学管理工程专业。1988年7月至2002年7月在马鞍山市传动机械厂工作。2002年7月至2015年1月在安徽华菱汽车有限公司工作。2015年1月至今在华菱星马汽车(集团)股份有限公司工作。历任马鞍山市传动机械厂成本核算科科长、生产总调度、人事科科长、厂长助理、副厂长,安徽华菱汽车有限公司人力资源部主任科员、部长、生产部副部长、部长,湖南华菱汽车有限公司副总经理、常务副总经理。现任华菱星马汽车(集团)股份有限公司党委副书记、副董事长。",男,board,,1,1602806400000,290000,0,华菱星马,董事,1608514749640,"周学锋,男,汉族,1965年4月出生,研究生学历,工商管理硕士,中共党员,经济师",中共党员,中共党员,中共,0,2
5f665e1dade9005a1eeaa936,周学锋,600375,0,55,1600544284986,硕士,"周学锋,男,汉族,1965年4月出生,研究生学历,工商管理硕士,中共党员,经济师。1988年7月毕业于合肥工业大学管理工程专业。1988年7月至2002年7月在马鞍山市传动机械厂工作。2002年7月至2015年1月在安徽华菱汽车有限公司工作。2015年1月至今在华菱星马汽车(集团)股份有限公司工作。历任马鞍山市传动机械厂成本核算科科长、生产总调度、人事科科长、厂长助理、副厂长,安徽华菱汽车有限公司人力资源部主任科员、部长、生产部副部长、部长,湖南华菱汽车有限公司副总经理、常务副总经理。现任华菱星马汽车(集团)股份有限公司党委副书记、副董事长。",男,board,,1,1602806400000,290000,0,华菱星马,董事,1608514749640,现任华菱星马汽车(集团)股份有限公司党委副书记、副董事长,现任华菱星马汽车(集团)股份有限公司党委副书记、副董事长,现任华菱星马汽车(集团)股份有限公司党委副书记,党委,18,20
5f665e1dade9005a1eeaa98f,章铁生,600375,0,46,1600544285528,博士,"章铁生,男,汉族,1974年10月出生,研究生学历,博士学位,中共党员,教授,硕士生导师,全国会计领军人才,安徽省学术和技术带头人后备人选。1997年7月毕业于华东冶金学院统计学专业。1997年7月至今在安徽工业大学工作。历任华东冶金学院冶金系助教,安徽工业大学管理学院讲师、副教授。现任华菱星马汽车(集团)股份有限公司独立董事,安徽工业大学商学院教授、副院长,安徽工业大学“公司治理与运营研究中心”(安徽省人文社科重点研究基地)主任。",男,board,,1,1525305600000,60000,0,华菱星马,独立董事,1600544285528,"章铁生,男,汉族,1974年10月出生,研究生学历,博士学位,中共党员,教授,硕士生导师,全国会计领军人才,安徽省学术和技术带头人后备人选",中共党员,中共党员,中共,0,2
5f665e1eade9005a1eeaa9f3,陈先才,600375,0,56,1600544286210,本科,"陈先才,男,汉族,1964年6月出生,大学本科学历,中共党员,高级工程师。1988年7月毕业于合肥工业大学机械制造专业,1988年7月至1995年5月在马鞍山锅炉厂工作。1995年5月至2006年11月在华菱星马汽车(集团)股份有限公司工作,2006年11月至2016年6月在安徽福马汽车零部件集团有限公司、安徽华菱汽车有限公司工作。2016年7月在华菱星马汽车(集团)股份有限公司工作。历任华菱星马汽车(集团)股份有限公司技术部副部长、部长、副总工程师,安徽福马汽车零部件集团有限公司总经理,安徽华菱汽车有限公司副总经理等。现任华菱星马汽车(集团)股份有限公司副总经理。",男,manager,,1,1525305600000,290000,0,华菱星马,副总经理,1600544286210,"陈先才,男,汉族,1964年6月出生,大学本科学历,中共党员,高级工程师",中共党员,中共党员,中共,0,2
5f665e25ade9005a1eeaab8b,胡瑞深,600376,0,55,1600544293226,硕士,"胡瑞深先生,汉族,1965年3月出生,中共党员,硕士研究生学历,教授级高级工程师。曾任北京天鸿集团公司总工程师,北京首都开发控股(集团)有限公司总工程师,现任北京首都开发股份有限公司总工程师。",男,manager,,1,1564790400000,1549000,0,首开股份,总工程师,1608514764160,"胡瑞深先生,汉族,1965年3月出生,中共党员,硕士研究生学历,教授级高级工程师",中共党员,中共党员,中共,0,2
5f665e23ade9005a1eeaaac6,潘刚升,600376,0,60,1600544291496,硕士,"潘刚升,男,汉族,1960年10月生,硕士学历,中共党员,国际注册商业房地产投资师。曾任北京天鸿集团公司副总经理,北京首都开发控股(集团)有限公司副总经理,现任北京首都开发股份有限公司副总经理。",男,manager,,1,1564790400000,1834000,0,首开股份,总经理,1608514763728,"潘刚升,男,汉族,1960年10月生,硕士学历,中共党员,国际注册商业房地产投资师",中共党员,中共党员,中共,0,2
5f665e23ade9005a1eeaaad2,阮庆革,600376,0,51,1600544291922,硕士,"阮庆革,男,1969年10月出生,中共党员,研究生学历,高级经济师。2008年3月起,任北京首都开发控股(集团)有限公司副总经济师兼资产管理部经理。2011年9月至2016年6月,任北京首都开发控股(集团)有限公司总经济师。2016年6月起,任北京首都开发控股(集团)有限公司副总经理兼总法律顾问。2012年11月起,任北京首都开发股份有限公司董事。",男,board,,1,1564704000000,0,0,首开股份,董事,1608514762466,"阮庆革,男,1969年10月出生,中共党员,研究生学历,高级经济师",中共党员,中共党员,中共,0,2
5f665e32ade9005a1eeaae99,刘政良,600378,0,56,1600544306640,本科,"刘政良先生,1964年11月出生,汉族,中共党员,陕西财经学院金融系金融专业本科,高级经济师。2003.01—2004.05,昊华资产管理有限公司股权管理部经理,(其间:2001.9—2004.06,在中国社会科学院研究生院投资经济系投资管理专业学习);2004.05—2007.09,昊华资产管理有限公司副总经理;2007.09—2008.06,中国昊华化工(集团)总公司审计部、监事部(纪检监察室)主任;2008.06—2012.05,中国昊华化工(集团)总公司办公室主任/党委办公室主任/党委宣传部部长;2012.06—2018.07,中国昊华化工集团股份有限公司办公室主任/党委办公室主任/党委宣传部部长/中国昊华化工集团股份有限公司董事会秘书;2018.07—2019.01,中国昊华化工集团股份有限公司董事会秘书。2019.02至今,四川天一科技股份有限公司董事、副总经理、代行董事会秘书职责。",男,manager,,1,1555718400000,314000,80000,昊华科技,"董事会秘书,副总经理",1608514774237,"刘政良先生,1964年11月出生,汉族,中共党员,陕西财经学院金融系金融专业本科,高级经济师",中共党员,中共党员,中共,0,2
5f665e32ade9005a1eeaae99,刘政良,600378,0,56,1600544306640,本科,"刘政良先生,1964年11月出生,汉族,中共党员,陕西财经学院金融系金融专业本科,高级经济师。2003.01—2004.05,昊华资产管理有限公司股权管理部经理,(其间:2001.9—2004.06,在中国社会科学院研究生院投资经济系投资管理专业学习);2004.05—2007.09,昊华资产管理有限公司副总经理;2007.09—2008.06,中国昊华化工(集团)总公司审计部、监事部(纪检监察室)主任;2008.06—2012.05,中国昊华化工(集团)总公司办公室主任/党委办公室主任/党委宣传部部长;2012.06—2018.07,中国昊华化工集团股份有限公司办公室主任/党委办公室主任/党委宣传部部长/中国昊华化工集团股份有限公司董事会秘书;2018.07—2019.01,中国昊华化工集团股份有限公司董事会秘书。2019.02至今,四川天一科技股份有限公司董事、副总经理、代行董事会秘书职责。",男,manager,,1,1555718400000,314000,80000,昊华科技,"董事会秘书,副总经理",1608514774237,"2008.06—2012.05,中国昊华化工(集团)总公司办公室主任/党委办公室主任/党委宣传部部长",中国昊华化工(集团)总公司办公室主任/党委办公室主任/党委宣传部部长,中国昊华化工(集团)总公司办公室主任/党委办公室主任/党委宣传部部长,党委,19,21
5f665e32ade9005a1eeaae99,刘政良,600378,0,56,1600544306640,本科,"刘政良先生,1964年11月出生,汉族,中共党员,陕西财经学院金融系金融专业本科,高级经济师。2003.01—2004.05,昊华资产管理有限公司股权管理部经理,(其间:2001.9—2004.06,在中国社会科学院研究生院投资经济系投资管理专业学习);2004.05—2007.09,昊华资产管理有限公司副总经理;2007.09—2008.06,中国昊华化工(集团)总公司审计部、监事部(纪检监察室)主任;2008.06—2012.05,中国昊华化工(集团)总公司办公室主任/党委办公室主任/党委宣传部部长;2012.06—2018.07,中国昊华化工集团股份有限公司办公室主任/党委办公室主任/党委宣传部部长/中国昊华化工集团股份有限公司董事会秘书;2018.07—2019.01,中国昊华化工集团股份有限公司董事会秘书。2019.02至今,四川天一科技股份有限公司董事、副总经理、代行董事会秘书职责。",男,manager,,1,1555718400000,314000,80000,昊华科技,"董事会秘书,副总经理",1608514774237,"2008.06—2012.05,中国昊华化工(集团)总公司办公室主任/党委办公室主任/党委宣传部部长",中国昊华化工(集团)总公司办公室主任/党委办公室主任/党委宣传部部长,中国昊华化工(集团)总公司办公室主任/党委办公室主任/党委宣传部部长,党委,27,29
5f665e32ade9005a1eeaae99,刘政良,600378,0,56,1600544306640,本科,"刘政良先生,1964年11月出生,汉族,中共党员,陕西财经学院金融系金融专业本科,高级经济师。2003.01—2004.05,昊华资产管理有限公司股权管理部经理,(其间:2001.9—2004.06,在中国社会科学院研究生院投资经济系投资管理专业学习);2004.05—2007.09,昊华资产管理有限公司副总经理;2007.09—2008.06,中国昊华化工(集团)总公司审计部、监事部(纪检监察室)主任;2008.06—2012.05,中国昊华化工(集团)总公司办公室主任/党委办公室主任/党委宣传部部长;2012.06—2018.07,中国昊华化工集团股份有限公司办公室主任/党委办公室主任/党委宣传部部长/中国昊华化工集团股份有限公司董事会秘书;2018.07—2019.01,中国昊华化工集团股份有限公司董事会秘书。2019.02至今,四川天一科技股份有限公司董事、副总经理、代行董事会秘书职责。",男,manager,,1,1555718400000,314000,80000,昊华科技,"董事会秘书,副总经理",1608514774237,"2012.06—2018.07,中国昊华化工集团股份有限公司办公室主任/党委办公室主任/党委宣传部部长/中国昊华化工集团股份有限公司董事会秘书",中国昊华化工集团股份有限公司办公室主任/党委办公室主任/党委宣传部部长/中国昊华化工集团股份有限公司董事会秘书,中国昊华化工集团股份有限公司办公室主任/党委办公室主任/党委宣传部部长/中国昊华化工集团股份有限公司董事会秘书,党委,20,22
5f665e32ade9005a1eeaae99,刘政良,600378,0,56,1600544306640,本科,"刘政良先生,1964年11月出生,汉族,中共党员,陕西财经学院金融系金融专业本科,高级经济师。2003.01—2004.05,昊华资产管理有限公司股权管理部经理,(其间:2001.9—2004.06,在中国社会科学院研究生院投资经济系投资管理专业学习);2004.05—2007.09,昊华资产管理有限公司副总经理;2007.09—2008.06,中国昊华化工(集团)总公司审计部、监事部(纪检监察室)主任;2008.06—2012.05,中国昊华化工(集团)总公司办公室主任/党委办公室主任/党委宣传部部长;2012.06—2018.07,中国昊华化工集团股份有限公司办公室主任/党委办公室主任/党委宣传部部长/中国昊华化工集团股份有限公司董事会秘书;2018.07—2019.01,中国昊华化工集团股份有限公司董事会秘书。2019.02至今,四川天一科技股份有限公司董事、副总经理、代行董事会秘书职责。",男,manager,,1,1555718400000,314000,80000,昊华科技,"董事会秘书,副总经理",1608514774237,"2012.06—2018.07,中国昊华化工集团股份有限公司办公室主任/党委办公室主任/党委宣传部部长/中国昊华化工集团股份有限公司董事会秘书",中国昊华化工集团股份有限公司办公室主任/党委办公室主任/党委宣传部部长/中国昊华化工集团股份有限公司董事会秘书,中国昊华化工集团股份有限公司办公室主任/党委办公室主任/党委宣传部部长/中国昊华化工集团股份有限公司董事会秘书,党委,28,30
5f665e39ade9005a1eeaafa0,原瑞涛,600379,0,32,1600544313226,本科,"原瑞涛:男,汉族,1988年12月出生,中共党员,本科学历,法学学士,具备法律职业资格、证券基金从业资格,曾在太平洋人寿天津分公司核赔部工作,曾任中际钰贷融资担保有限公司风控法务经理,北京澳达天翼投资有限公司法务部副总经理。2017年5月19日起担任陕西宝光真空电器股份有限公司董事会秘书。未持有陕西宝光真空电器股份有限公司股份。",男,manager,,1,1576281600000,360000,0,宝光股份,"董事会秘书,总法律顾问",1608514777497,"原瑞涛:男,汉族,1988年12月出生,中共党员,本科学历,法学学士,具备法律职业资格、证券基金从业资格,曾在太平洋人寿天津分公司核赔部工作,曾任中际钰贷融资担保有限公司风控法务经理,北京澳达天翼投资有限公司法务部副总经理",中共党员,中共党员,中共,0,2
5f665e32ade9005a1eeaae79,陈新,600378,0,44,1600544306415,博士,"陈新,男,1976年10月出生,汉族,中共党员,清华大学化学工程与技术专业工学博士,高级工程师。历任中国化工集团公司科技部科技处主任科员、企划部主任科员,广西河池化学工业集团公司河池化工股份有限公司营销副总监,中国化工新材料公司规划科技部副主任助理,中国昊华化工集团股份有限公司科技部主任助理,中国昊华化工集团股份有限公司科技(军工)部科技规划条线高级副主任。",男,supervisoryCommittee,,1,1550620800000,271000,0,昊华科技,职工监事,1608514774021,"陈新,男,1976年10月出生,汉族,中共党员,清华大学化学工程与技术专业工学博士,高级工程师",中共党员,中共党员,中共,0,2
5f665e39ade9005a1eeaaf95,胡唯,600379,0,47,1600544313125,硕士,"胡唯:男,汉族,1973年5月出生,中共党员,研究生学历,国际注册市场总监(SMEI-CME),国际注册营销总监(SMEI-CSE),曾任陕西宝光真空电器股份有限公司销售处副处长、销售一处处长、灭弧室销售部部长、灭弧室事业部总经理、陕西宝光真空电器股份有限公司总经理助理,现任陕西宝光真空电器股份有限公司副总经理。",男,manager,,1,1495238400000,450000,0,宝光股份,总经理,1608514777426,"胡唯:男,汉族,1973年5月出生,中共党员,研究生学历,国际注册市场总监(SMEI-CME),国际注册营销总监(SMEI-CSE),曾任陕西宝光真空电器股份有限公司销售处副处长、销售一处处长、灭弧室销售部部长、灭弧室事业部总经理、陕西宝光真空电器股份有限公司总经理助理,现任陕西宝光真空电器股份有限公司副总经理",中共党员,中共党员,中共,0,2
5f665e45ade9005a1eeab20b,华彧民,600381,0,41,1600544325565,硕士,"华彧民,男,1979年出生,中国国籍,硕士研究生学历,中共党员。曾任天津泰达科技风险投资股份有限公司财务部会计、投资银行部投资经理、神州易桥信息服务股份有限公司(原青海明胶股份有限公司)董事会秘书,2015年5月至今担任青海春天药用资源科技股份有限公司监事会主席。",男,supervisoryCommittee,,1,1591315200000,30000,0,青海春天,监事,1608514783387,"华彧民,男,1979年出生,中国国籍,硕士研究生学历,中共党员",中共党员,中共党员,中共,0,2
5f665e24ade9005a1eeaab36,陈刚,600376,0,48,1600544292603,硕士,"陈刚,男,汉族,1972年11月出生,中共党员,研究生学历,高级工程师。2011年5月至2017年5月,任北京首开亿信置业股份有限公司董事长兼总经理。2017年6月至2018年3月,任代建现场指挥部总经理;2017年9月起,任北京首都开发股份有限公司纪委副书记。",男,supervisoryCommittee,,1,1564704000000,934400,0,首开股份,监事,1608514763483,"陈刚,男,汉族,1972年11月出生,中共党员,研究生学历,高级工程师",中共党员,中共党员,中共,0,2
5f665e24ade9005a1eeaab36,陈刚,600376,0,48,1600544292603,硕士,"陈刚,男,汉族,1972年11月出生,中共党员,研究生学历,高级工程师。2011年5月至2017年5月,任北京首开亿信置业股份有限公司董事长兼总经理。2017年6月至2018年3月,任代建现场指挥部总经理;2017年9月起,任北京首都开发股份有限公司纪委副书记。",男,supervisoryCommittee,,1,1564704000000,934400,0,首开股份,监事,1608514763483,"2017年9月起,任北京首都开发股份有限公司纪委副书记",任北京首都开发股份有限公司纪委副书记,任北京首都开发股份有限公司纪委副书记,纪委,13,15
5f665e2bade9005a1eeaaca5,于兰英,600377,0,49,1600544299820,硕士,"于兰英女士,中国国籍,中共党员,1971年出生,硕士研究生学历,正高级会计师、注册会计师。历任江苏宁沪高速公路股份有限公司财务会计部副经理(主持工作)、经理、财务副总监(部门正职)、财务总监、副总经理、党委委员,江苏交通控股有限公司审计风控部部长、审计中心主任。现任江苏交通控股有限公司财务管理部部长,华泰证券股份有限公司监事,江苏省盐业集团有限责任公司监事会主席,江苏省信用再担保集团有限公司监事,江苏宁沪高速公路股份有限公司监事会主席,江苏金苏证投资发展有限责任公司董事。",女,supervisoryCommittee,,1,1529625600000,358400,0,宁沪高速,监事会主席,1608514768711,"于兰英女士,中国国籍,中共党员,1971年出生,硕士研究生学历,正高级会计师、注册会计师",中共党员,中共党员,中共,0,2
5f665e2bade9005a1eeaaca5,于兰英,600377,0,49,1600544299820,硕士,"于兰英女士,中国国籍,中共党员,1971年出生,硕士研究生学历,正高级会计师、注册会计师。历任江苏宁沪高速公路股份有限公司财务会计部副经理(主持工作)、经理、财务副总监(部门正职)、财务总监、副总经理、党委委员,江苏交通控股有限公司审计风控部部长、审计中心主任。现任江苏交通控股有限公司财务管理部部长,华泰证券股份有限公司监事,江苏省盐业集团有限责任公司监事会主席,江苏省信用再担保集团有限公司监事,江苏宁沪高速公路股份有限公司监事会主席,江苏金苏证投资发展有限责任公司董事。",女,supervisoryCommittee,,1,1529625600000,358400,0,宁沪高速,监事会主席,1608514768711,"历任江苏宁沪高速公路股份有限公司财务会计部副经理(主持工作)、经理、财务副总监(部门正职)、财务总监、副总经理、党委委员,江苏交通控股有限公司审计风控部部长、审计中心主任",历任江苏宁沪高速公路股份有限公司财务会计部副经理(主持工作)、经理、财务副总监(部门正职)、财务总监、副总经理、党委委员,党委委员,党委,0,2
5f665e38ade9005a1eeaaf25,刘武周,600379,0,53,1600544312370,硕士,"刘武周,男,汉族,1967年5月出生,中共党员,高级工程师,硕士研究生学历。现任陕西宝光集团有限公司党委副书记、总经理;西电宝鸡电气有限公司党委书记、执行董事。曾任西安西开高压电气股份有限公司十六车间副主任、技术部设备管理处处长、总装三车间主任、一车间主任兼党支部书记、检验部部长;西菱输变电设备制造公司总经理、党支部书记;中国西电集团公司、中国西电电气股份有限公司生产质量部副部长;PTXD-SAKTI印尼公司董事长;西安西电高压开关有限责任公司副总经理、总经理;西安西电高压开关操动机构有限责任公司执行董事;中国西电电气股份有限公司开关事业部副总经理等职。",男,board,,1,1600473600000,0,0,宝光股份,"董事长,董事",1608514776702,"刘武周,男,汉族,1967年5月出生,中共党员,高级工程师,硕士研究生学历",中共党员,中共党员,中共,0,2
5f665e38ade9005a1eeaaf25,刘武周,600379,0,53,1600544312370,硕士,"刘武周,男,汉族,1967年5月出生,中共党员,高级工程师,硕士研究生学历。现任陕西宝光集团有限公司党委副书记、总经理;西电宝鸡电气有限公司党委书记、执行董事。曾任西安西开高压电气股份有限公司十六车间副主任、技术部设备管理处处长、总装三车间主任、一车间主任兼党支部书记、检验部部长;西菱输变电设备制造公司总经理、党支部书记;中国西电集团公司、中国西电电气股份有限公司生产质量部副部长;PTXD-SAKTI印尼公司董事长;西安西电高压开关有限责任公司副总经理、总经理;西安西电高压开关操动机构有限责任公司执行董事;中国西电电气股份有限公司开关事业部副总经理等职。",男,board,,1,1600473600000,0,0,宝光股份,"董事长,董事",1608514776702,现任陕西宝光集团有限公司党委副书记、总经理,现任陕西宝光集团有限公司党委副书记、总经理,现任陕西宝光集团有限公司党委副书记,党委,12,14
5f665e38ade9005a1eeaaf25,刘武周,600379,0,53,1600544312370,硕士,"刘武周,男,汉族,1967年5月出生,中共党员,高级工程师,硕士研究生学历。现任陕西宝光集团有限公司党委副书记、总经理;西电宝鸡电气有限公司党委书记、执行董事。曾任西安西开高压电气股份有限公司十六车间副主任、技术部设备管理处处长、总装三车间主任、一车间主任兼党支部书记、检验部部长;西菱输变电设备制造公司总经理、党支部书记;中国西电集团公司、中国西电电气股份有限公司生产质量部副部长;PTXD-SAKTI印尼公司董事长;西安西电高压开关有限责任公司副总经理、总经理;西安西电高压开关操动机构有限责任公司执行董事;中国西电电气股份有限公司开关事业部副总经理等职。",男,board,,1,1600473600000,0,0,宝光股份,"董事长,董事",1608514776702,西电宝鸡电气有限公司党委书记、执行董事,西电宝鸡电气有限公司党委书记、执行董事,西电宝鸡电气有限公司党委书记,党委,10,12
5f665e38ade9005a1eeaaf25,刘武周,600379,0,53,1600544312370,硕士,"刘武周,男,汉族,1967年5月出生,中共党员,高级工程师,硕士研究生学历。现任陕西宝光集团有限公司党委副书记、总经理;西电宝鸡电气有限公司党委书记、执行董事。曾任西安西开高压电气股份有限公司十六车间副主任、技术部设备管理处处长、总装三车间主任、一车间主任兼党支部书记、检验部部长;西菱输变电设备制造公司总经理、党支部书记;中国西电集团公司、中国西电电气股份有限公司生产质量部副部长;PTXD-SAKTI印尼公司董事长;西安西电高压开关有限责任公司副总经理、总经理;西安西电高压开关操动机构有限责任公司执行董事;中国西电电气股份有限公司开关事业部副总经理等职。",男,board,,1,1600473600000,0,0,宝光股份,"董事长,董事",1608514776702,曾任西安西开高压电气股份有限公司十六车间副主任、技术部设备管理处处长、总装三车间主任、一车间主任兼党支部书记、检验部部长,曾任西安西开高压电气股份有限公司十六车间副主任、技术部设备管理处处长、总装三车间主任、一车间主任兼党支部书记、检验部部长,一车间主任兼党支部书记,党支部,6,9
5f665e38ade9005a1eeaaf25,刘武周,600379,0,53,1600544312370,硕士,"刘武周,男,汉族,1967年5月出生,中共党员,高级工程师,硕士研究生学历。现任陕西宝光集团有限公司党委副书记、总经理;西电宝鸡电气有限公司党委书记、执行董事。曾任西安西开高压电气股份有限公司十六车间副主任、技术部设备管理处处长、总装三车间主任、一车间主任兼党支部书记、检验部部长;西菱输变电设备制造公司总经理、党支部书记;中国西电集团公司、中国西电电气股份有限公司生产质量部副部长;PTXD-SAKTI印尼公司董事长;西安西电高压开关有限责任公司副总经理、总经理;西安西电高压开关操动机构有限责任公司执行董事;中国西电电气股份有限公司开关事业部副总经理等职。",男,board,,1,1600473600000,0,0,宝光股份,"董事长,董事",1608514776702,西菱输变电设备制造公司总经理、党支部书记,西菱输变电设备制造公司总经理、党支部书记,党支部书记,党支部,0,3
5f665e31ade9005a1eeaadf8,姚庆伦,600378,0,44,1600544305493,硕士,"姚庆伦,男,1976年10月出生,汉族,中共党员,郑州大学应用化学专业本科,北京化工大学材料科学与工程硕士,教授级高级工程师。历任黎明化工研究设计院有限公司副CHRO、办公室主任、人力资源部主任、党委组织部部长、总经理助理、党委副书记。",男,manager,,1,1550880000000,310000,80000,昊华科技,副总经理,1608514774313,"姚庆伦,男,1976年10月出生,汉族,中共党员,郑州大学应用化学专业本科,北京化工大学材料科学与工程硕士,教授级高级工程师",中共党员,中共党员,中共,0,2
5f665e31ade9005a1eeaadf8,姚庆伦,600378,0,44,1600544305493,硕士,"姚庆伦,男,1976年10月出生,汉族,中共党员,郑州大学应用化学专业本科,北京化工大学材料科学与工程硕士,教授级高级工程师。历任黎明化工研究设计院有限公司副CHRO、办公室主任、人力资源部主任、党委组织部部长、总经理助理、党委副书记。",男,manager,,1,1550880000000,310000,80000,昊华科技,副总经理,1608514774313,历任黎明化工研究设计院有限公司副CHRO、办公室主任、人力资源部主任、党委组织部部长、总经理助理、党委副书记,历任黎明化工研究设计院有限公司副CHRO、办公室主任、人力资源部主任、党委组织部部长、总经理助理、党委副书记,党委组织部部长,党委,0,2
5f665e31ade9005a1eeaadf8,姚庆伦,600378,0,44,1600544305493,硕士,"姚庆伦,男,1976年10月出生,汉族,中共党员,郑州大学应用化学专业本科,北京化工大学材料科学与工程硕士,教授级高级工程师。历任黎明化工研究设计院有限公司副CHRO、办公室主任、人力资源部主任、党委组织部部长、总经理助理、党委副书记。",男,manager,,1,1550880000000,310000,80000,昊华科技,副总经理,1608514774313,历任黎明化工研究设计院有限公司副CHRO、办公室主任、人力资源部主任、党委组织部部长、总经理助理、党委副书记,历任黎明化工研究设计院有限公司副CHRO、办公室主任、人力资源部主任、党委组织部部长、总经理助理、党委副书记,党委副书记,党委,0,2
5f665e39ade9005a1eeaafaa,张军,600379,0,47,1600544313303,硕士,"张军:男,汉族,1973年3月出生,中共党员,中国人民大学商学院MBA硕士研究生,自2004年7月至今担任陕西宝光真空电器股份有限公司副总经理。",男,manager,,1,1495238400000,360000,0,宝光股份,副总经理,1608514777564,"张军:男,汉族,1973年3月出生,中共党员,中国人民大学商学院MBA硕士研究生,自2004年7月至今担任陕西宝光真空电器股份有限公司副总经理",中共党员,中共党员,中共,0,2
5f665e25ade9005a1eeaab6b,刘安,600376,0,55,1600544293004,硕士,"刘安先生,汉族,1965年11月出生,中共党员,研究生学历,高级工程师。曾任北京首开亿信置业股份有限公司党总支书记、董事长、总经理。现任北京首都开发股份有限公司副总经理。",男,manager,,1,1564790400000,1589000,0,首开股份,副总经理,1608514763949,"刘安先生,汉族,1965年11月出生,中共党员,研究生学历,高级工程师",中共党员,中共党员,中共,0,2
5f665e25ade9005a1eeaab6b,刘安,600376,0,55,1600544293004,硕士,"刘安先生,汉族,1965年11月出生,中共党员,研究生学历,高级工程师。曾任北京首开亿信置业股份有限公司党总支书记、董事长、总经理。现任北京首都开发股份有限公司副总经理。",男,manager,,1,1564790400000,1589000,0,首开股份,副总经理,1608514763949,曾任北京首开亿信置业股份有限公司党总支书记、董事长、总经理,曾任北京首开亿信置业股份有限公司党总支书记、董事长、总经理,曾任北京首开亿信置业股份有限公司党总支书记,党总支,16,19
