_id,policyTitle,sourceType,sourceYear,title,stockCode,stockName,parentIndustry,industry,provinces,actualControllerType,link,policyMention1,amountMention1,policyMention2,amountMention2,policyMention3,amountMention3,natureOfCompanyInvolvement,otherComments
"""5fab67670091c9411f2bc018""",双百行动,年度报告,2019,海汽集团：2019年年度报告,603069.SH,海汽集团,交通运输、仓储和邮政业,道路运输业,海南省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603069/page_type/ndbg.phtml,,,,,,,,
"""5fab67670091c9411f2bc01a""",双百行动,年度报告,2019,中工国际：2019年年度报告,002051.SZ,中工国际,电力、热力、燃气及水的生产和供应业,土木工程建筑业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002051/page_type/ndbg.phtml,,,,,,,,
"""5fab67670091c9411f2bc01b""",双百行动,年度报告,2019,中牧股份：2019年年度报告,600195.SH,中牧股份,制造业,医药制造业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600195/page_type/ndbg.phtml,,,,,,,,
"""5fab67670091c9411f2bc01c""",双百行动,年度报告,2019,云天化：2019年年度报告,600096.SH,云天化,制造业,化学原料及化学制品制造业,云南省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600096/page_type/ndbg.phtml,,,,,,,,
"""5fab67670091c9411f2bc01d""",双百行动,年度报告,2019,中钢国际：2019年年度报告,000928.SZ,中钢国际,电力、热力、燃气及水的生产和供应业,土木工程建筑业,吉林省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000928/page_type/ndbg.phtml,,,,,,,,
"""5fab67670091c9411f2bc01e""",双百行动,年度报告,2019,新能泰山：2019年年度报告,000720.SZ,新能泰山,房地产业,房地产业,山东省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000720/page_type/ndbg.phtml,,,,,,,,
"""5fab67670091c9411f2bc020""",双百行动,年度报告,2019,龙建股份：2019年年度报告,600853.SH,龙建股份,电力、热力、燃气及水的生产和供应业,土木工程建筑业,黑龙江省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600853/page_type/ndbg.phtml,,,,,,,,
"""5fab67670091c9411f2bc021""",双百行动,年度报告,2019,招商公路：2019年年度报告,001965.SZ,招商公路,交通运输、仓储和邮政业,道路运输业,天津市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/001965/page_type/ndbg.phtml,,,,,,,,
"""5fab67670091c9411f2bc023""",双百行动,年度报告,2019,锡业股份：2019年年度报告摘要,000960.SZ,锡业股份,制造业,有色金属冶炼及压延加工业,云南省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000960/page_type/ndbg.phtml,,,,,,,,
"""5fab67670091c9411f2bc025""",双百行动,年度报告,2019,上海电气：2019年年度报告,601727.SH,上海电气,制造业,通用设备制造业,上海市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601727/page_type/ndbg.phtml,,,,,,,,
"""5fab67670091c9411f2bc026""",双百行动,年度报告,2019,中储股份：2019年年度报告,600787.SH,中储股份,交通运输、仓储和邮政业,仓储业,天津市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600787/page_type/ndbg.phtml,,,,,,,,
"""5fab67670091c9411f2bc027""",双百行动,年度报告,2019,海油发展：2019年年度报告,600968.SH,海油发展,采矿业,开采辅助活动,北京市,中央国有企业,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600968/page_type/ndbg.phtml,,,,,,,,
"""5fab67670091c9411f2bc028""",双百行动,年度报告,2019,中交地产：2019年年度报告,000736.SZ,中交地产,房地产业,房地产业,重庆市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000736/page_type/ndbg.phtml,,,,,,,,
"""5fab67670091c9411f2bc029""",双百行动,年度报告,2019,特力A：2019年年度报告,000025.SZ,特力A,电力、热力、燃气及水的生产和供应业,批发业,广东省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000025/page_type/ndbg.phtml,,,,,,,,
"""5fab67670091c9411f2bc02a""",双百行动,年度报告,2019,海立股份：2019年年度报告,600619.SH,海立股份,制造业,通用设备制造业,上海市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600619/page_type/ndbg.phtml,,,,,,,,
"""5fab67670091c9411f2bc02b""",双百行动,年度报告,2019,中国中冶：2019年年度报告,601618.SH,中国中冶,电力、热力、燃气及水的生产和供应业,土木工程建筑业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601618/page_type/ndbg.phtml,,,,,,,,
"""5fab67670091c9411f2bc02c""",双百行动,年度报告,2019,广汽集团：2019年年度报告,601238.SH,广汽集团,制造业,汽车制造业,广东省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601238/page_type/ndbg.phtml,,,,,,,,
"""5fab67670091c9411f2bc02d""",双百行动,年度报告,2019,振华重工：2019年年度报告,600320.SH,振华重工,制造业,专用设备制造业,上海市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600320/page_type/ndbg.phtml,,,,,,,,
"""5fab67670091c9411f2bc02e""",双百行动,年度报告,2019,东方航空：2019年年度报告,600115.SH,东方航空,交通运输、仓储和邮政业,航空运输业,上海市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600115/page_type/ndbg.phtml,,,,,,,,
