_id,name,company,title,href,includes,matches,matchCount
5f666cd9ade9005a1eedda96,于志刚,新华保险,"于志刚(新华保险副总裁,执行委员会成员)",https://baike.baidu.com/item/%E4%BA%8E%E5%BF%97%E5%88%9A/53466019,100,[],0
5f666d19ade9005a1eede84f,陈四清,工商银行,陈四清(中国工商银行党委书记、董事长),https://baike.baidu.com/item/%E9%99%88%E5%9B%9B%E6%B8%85/8036,102,"[""中共党员"",""党员"",""中共"",""共党"",""共产党"",""党委""]",6
5f666cdaade9005a1eeddac4,苑超军,新华保险,苑超军,https://baike.baidu.com/item/%E8%8B%91%E8%B6%85%E5%86%9B/7541523,1,"[""中共党员"",""共产党员"",""党员"",""中共"",""共党"",""共产党""]",6
5f666cfcade9005a1eede263,项思英,中原证券,项思英,https://baike.baidu.com/item/%E9%A1%B9%E6%80%9D%E8%8B%B1,1,[],0
5f666d05ade9005a1eede488,郑城美,兴业证券,郑城美,https://baike.baidu.com/item/%E9%83%91%E5%9F%8E%E7%BE%8E/7255826,3,"[""中共党员"",""党员"",""中共"",""共党""]",4
5f666d12ade9005a1eede6e0,范经华,中国中铁,范经华,https://baike.baidu.com/item/%E8%8C%83%E7%BB%8F%E5%8D%8E,2,[],0
5f666d1aade9005a1eede92b,官学清,工商银行,官学清(ICBC EURPREF1董事会秘书),https://baike.baidu.com/item/%E5%AE%98%E5%AD%A6%E6%B8%85,2,[],0
5f666cfcade9005a1eede24e,夏晓宁,中原证券,夏晓宁,https://baike.baidu.com/item/%E5%A4%8F%E6%99%93%E5%AE%81,1,[],0
5f666d0bade9005a1eede55e,刘凯珉,怡球资源,刘凯珉,https://baike.baidu.com/item/%E5%88%98%E5%87%AF%E7%8F%89,2,[],0
5f666d19ade9005a1eede886,卢永真,工商银行,卢永真(ICBC EURPREF1非执行董事),https://baike.baidu.com/item/%E5%8D%A2%E6%B0%B8%E7%9C%9F/53475414,0,[],0
5f666d1bade9005a1eede94b,王景武,工商银行,王景武(中国工商银行股份有限公司副行长),https://baike.baidu.com/item/%E7%8E%8B%E6%99%AF%E6%AD%A6/8337915,101,"[""加入中国共产党"",""中共"",""共产党"",""党委""]",4
5f666cfbade9005a1eede1de,王立新,中原证券,"王立新(中州证券非执行董事,发展战略委员会委员)",https://baike.baidu.com/item/%E7%8E%8B%E7%AB%8B%E6%96%B0/53468488,1,[],0
5f666cfbade9005a1eede1e8,李兴佳,中原证券,"李兴佳(中州证券非执行董事,发展战略委员会委员)",https://baike.baidu.com/item/%E6%9D%8E%E5%85%B4%E4%BD%B3/53468483,1,[],0
5f666cfcade9005a1eede258,谢俊生,中原证券,谢俊生(中州证券监事),https://baike.baidu.com/item/%E8%B0%A2%E4%BF%8A%E7%94%9F/53468495,1,[],0
5f666cfdade9005a1eede2e0,朱军红,中原证券,朱军红(中州证券副总裁),https://baike.baidu.com/item/%E6%9C%B1%E5%86%9B%E7%BA%A2/53468506,1,[],0
5f666d05ade9005a1eede4ab,陈德富,兴业证券,陈德富(兴业证券副总裁),https://baike.baidu.com/item/%E9%99%88%E5%BE%B7%E5%AF%8C/49881088,102,"[""中共党员"",""党员"",""中共"",""共党"",""团委"",""支部"",""省委"",""纪委""]",8
5f666d03ade9005a1eede3e6,刘志辉,兴业证券,刘志辉(兴业证券董事),https://baike.baidu.com/item/%E5%88%98%E5%BF%97%E8%BE%89/53396214,101,[],0
5f666d0bade9005a1eede59d,耿建涛,怡球资源,耿建涛(怡球资源独立董事),https://baike.baidu.com/item/%E8%80%BF%E5%BB%BA%E6%B6%9B/53452880,101,[],0
5f666d1aade9005a1eede8f6,张炜,工商银行,张炜(工商银行监事),https://baike.baidu.com/item/%E5%BC%A0%E7%82%9C/53463361,103,[],0
5f666ce8ade9005a1eedddfc,徐恭藻,利群股份,徐恭藻,https://baike.baidu.com/item/%E5%BE%90%E6%81%AD%E8%97%BB/1001523,0,"[""党员""]",1
5f666ce9ade9005a1eedde0a,徐瑞泽,利群股份,徐瑞泽,https://baike.baidu.com/item/%E5%BE%90%E7%91%9E%E6%B3%BD/5954071,0,[],0
5f666cfdade9005a1eede2d2,徐海军,中原证券,"徐海军(中州证券副总裁,联席公司秘书,合规管理总部总经理)",https://baike.baidu.com/item/%E5%BE%90%E6%B5%B7%E5%86%9B/53468505,1,[],0
5f666d04ade9005a1eede416,蔡绿水,兴业证券,蔡绿水,https://baike.baidu.com/item/%E8%94%A1%E7%BB%BF%E6%B0%B4,1,[],0
5f666d05ade9005a1eede4c5,孔祥杰,兴业证券,孔祥杰(兴业证券股份有限公司副总裁),https://baike.baidu.com/item/%E5%AD%94%E7%A5%A5%E6%9D%B0/54765651,101,[],0
5f666d0bade9005a1eede572,黄意颖,怡球资源,黄意颖,https://baike.baidu.com/item/%E9%BB%84%E6%84%8F%E9%A2%96,2,[],0
5f666d03ade9005a1eede3f1,夏锦良,兴业证券,夏锦良,https://baike.baidu.com/item/%E5%A4%8F%E9%94%A6%E8%89%AF,3,[],0
5f666d04ade9005a1eede3fc,耿勇,兴业证券,耿勇(兴业证券董事),https://baike.baidu.com/item/%E8%80%BF%E5%8B%87/53396215,101,[],0
5f666d0bade9005a1eede587,黄馨仪,怡球资源,黄馨仪(怡球资源董事),https://baike.baidu.com/item/%E9%BB%84%E9%A6%A8%E4%BB%AA/53388074,101,[],0
5f666d12ade9005a1eede6c6,陈文鑫,中国中铁,陈文鑫(中国中铁监事),https://baike.baidu.com/item/%E9%99%88%E6%96%87%E9%91%AB/53464475,101,"[""党委""]",1
5f666d19ade9005a1eede85b,谷澍,工商银行,谷澍,https://baike.baidu.com/item/%E8%B0%B7%E6%BE%8D/10563468,1,"[""党委""]",1
5f666d19ade9005a1eede867,廖林,工商银行,廖林(工商银行党委副书记),https://baike.baidu.com/item/%E5%BB%96%E6%9E%97/24134378,101,"[""党委""]",1
5f666d1bade9005a1eede957,张文武,工商银行,张文武(中国工商银行股份有限公司副行长),https://baike.baidu.com/item/%E5%BC%A0%E6%96%87%E6%AD%A6/50599825,101,[],0
5f666cfdade9005a1eede2b3,朱启本,中原证券,朱启本,https://baike.baidu.com/item/%E6%9C%B1%E5%90%AF%E6%9C%AC,3,[],0
5f666d19ade9005a1eede871,梅迎春,工商银行,梅迎春,https://baike.baidu.com/item/%E6%A2%85%E8%BF%8E%E6%98%A5,1,[],0
5f666cfcade9005a1eede244,鲁智礼,中原证券,"鲁智礼(中州证券监事会主席,监事)",https://baike.baidu.com/item/%E9%B2%81%E6%99%BA%E7%A4%BC/53468492,2,[],0
5f666d1aade9005a1eede90c,黄力,工商银行,黄力(工商银行职工监事),https://baike.baidu.com/item/%E9%BB%84%E5%8A%9B/53569551,103,[],0
5f666cd9ade9005a1eedda81,刘亦工,新华保险,刘亦工(新华人寿保险股份有限公司副总裁),https://baike.baidu.com/item/%E5%88%98%E4%BA%A6%E5%B7%A5/28716,0,[],0
5f666cd9ade9005a1eedda76,杨征,新华保险,杨征(新华人寿保险股份有限公司副总裁),https://baike.baidu.com/item/%E6%9D%A8%E5%BE%81/20725318,0,"[""加入中国共产党"",""共产党""]",2
5f666ce9ade9005a1eedde35,丁琳,利群股份,丁琳(青岛利群集团股份有限公司总裁),https://baike.baidu.com/item/%E4%B8%81%E7%90%B3/54729850,0,[],0
5f666cfdade9005a1eede2bd,朱建民,中原证券,朱建民(中州证券常务副总裁),https://baike.baidu.com/item/%E6%9C%B1%E5%BB%BA%E6%B0%91/53468503,3,[],0
5f666d0bade9005a1eede57c,李贻辉,怡球资源,李贻辉,https://baike.baidu.com/item/%E6%9D%8E%E8%B4%BB%E8%BE%89,2,[],0
5f666ce9ade9005a1eedde4a,姜省路,利群股份,姜省路(海利尔独立董事),https://baike.baidu.com/item/%E5%A7%9C%E7%9C%81%E8%B7%AF,0,[],0
5f666cf5ade9005a1eede0c4,宁旻,陕鼓动力,宁旻(陕鼓动力董事),https://baike.baidu.com/item/%E5%AE%81%E6%97%BB/53454673,102,[],0
5f666cfbade9005a1eede1fd,张笑齐,中原证券,张笑齐,https://baike.baidu.com/item/%E5%BC%A0%E7%AC%91%E9%BD%90,1,[],0
5f666cf5ade9005a1eede0b8,李付俊,陕鼓动力,李付俊(陕鼓动力董事),https://baike.baidu.com/item/%E6%9D%8E%E4%BB%98%E4%BF%8A/53454675,101,[],0
