_id,name,stockCode,__v,age,createdAt,degree,description,gender,group,is13NPCMember,isCCPMember,lastUpdated,salary,stockAmount,stockName,title,updatedAt,subSentence,tinySentence,department,departmentStart,departmentEnd,position,positionStart,positionEnd,distance,org,orgType,orgStart,orgEnd
5f656e53ade9005a1ec9da3f,陈小华,000019,0,54,2020-09-19T02:34:59.981Z,硕士,"陈小华先生:1966年出生,硕士研究生,经济师。历任深圳市农产品集团股份有限公司秘书科科长,董事会办公室副主任、主任,董事会秘书、董事、副总裁,兼任广西海吉星国际物流有限公司董事长、天津海吉星农产品市场管理有限公司董事长、天津海吉星农产品物流有限公司董事长。现任深圳市深粮控股股份有限公司党委委员。",男,manager,,1,2020-08-25T00:00:00.000Z,0,0,深粮控股,"董事会秘书,副总经理",2021-01-21T01:03:25.730Z,现任深圳市深粮控股股份有限公司党委委员,现任深圳市深粮控股股份有限公司党委委员,党委,15,17,委员,17,19,0,深圳市深粮控股股份有限公司,company,2,15
5f656e7aade9005a1ec9e428,王振勃,000030,0,57,2020-09-19T02:35:38.922Z,本科,"王振勃,男,1963年8月生,吉林扶余人,1987年7月参加工作,1998年6月*,吉林大学物理专业本科毕业,理学学士。历任一汽集团企业战略研究部信息室主任,一汽集团采购部部长,一汽集团采购部部长兼采购中心总经理,天津一汽丰田汽车有限公司党委书记、纪委书记、工会主席,天津一汽丰田汽车有限公司党委书记、常务副总经理。2017年5月任一汽集团专职外部董事。",男,board,,1,2018-06-29T00:00:00.000Z,0,0,富奥股份,董事,2021-01-21T01:03:26.623Z,天津一汽丰田汽车有限公司党委书记、纪委书记、工会主席,天津一汽丰田汽车有限公司党委书记,党委,12,14,书记,14,16,0,天津一汽丰田汽车有限公司,company,0,12
5f656e7aade9005a1ec9e428,王振勃,000030,0,57,2020-09-19T02:35:38.922Z,本科,"王振勃,男,1963年8月生,吉林扶余人,1987年7月参加工作,1998年6月*,吉林大学物理专业本科毕业,理学学士。历任一汽集团企业战略研究部信息室主任,一汽集团采购部部长,一汽集团采购部部长兼采购中心总经理,天津一汽丰田汽车有限公司党委书记、纪委书记、工会主席,天津一汽丰田汽车有限公司党委书记、常务副总经理。2017年5月任一汽集团专职外部董事。",男,board,,1,2018-06-29T00:00:00.000Z,0,0,富奥股份,董事,2021-01-21T01:03:26.623Z,天津一汽丰田汽车有限公司党委书记、常务副总经理,天津一汽丰田汽车有限公司党委书记,党委,12,14,书记,14,16,0,天津一汽丰田汽车有限公司,company,0,12
5f656e25ade9005a1ec9d042,曾嵘,000010,0,47,2020-09-19T02:34:13.259Z,本科,"曾嵘,女,中国国籍,无境外永久居留权,1973年6月出生,本科学历,EMBA在读;*,中级经济师。曾嵘获中国建设银行深圳市分行“先进工作者”、“优秀管理者”、“先进*”、“十佳支行行长”、“广东省总工会2009年南粤女职工之友”、“全国建筑装饰行业信息化建设先进个人”、“深圳市优秀党员”等荣誉。历任中国建设银行深圳市分行益民支行行长、深圳广田装饰集团股份有限公司党支部书记、董事、副总经理,深圳广田控股集团有限公司副总裁、深圳美丽生态股份有限公司董事长等职。现任深圳美丽生态股份有限公司董事。",女,board,,1,2019-06-28T00:00:00.000Z,864300,0,美丽生态,"副董事长,董事",2020-12-21T04:11:59.478Z,历任中国建设银行深圳市分行益民支行行长、深圳广田装饰集团股份有限公司党支部书记、董事、副总经理,深圳广田装饰集团股份有限公司党支部书记,党支部,14,17,书记,17,19,0,深圳广田装饰集团股份有限公司,company,0,14
5f656e29ade9005a1ec9d23c,李鹏,000011,0,44,2020-09-19T02:34:17.684Z,本科,"李鹏先生,1976年5月生,*,本科学历,工学学士,中级经济师。1999年7月起在深圳市物业发展(集团)股份有限公司从事经营管理工作,历任深圳市物业发展(集团)股份有限公司发展管理部副经理、成本控制部经理,深圳市皇城地产有限公司党支部书记、副总经理,现任深圳市物业发展(集团)股份有限公司副总经理。",男,manager,,1,2018-06-16T00:00:00.000Z,1210000,0,深物业A,副总经理,2020-12-21T04:12:04.037Z,深圳市皇城地产有限公司党支部书记、副总经理,深圳市皇城地产有限公司党支部书记,党支部,11,14,书记,14,16,0,深圳市皇城地产有限公司,company,0,11
5f656e52ade9005a1ec9d99c,胡翔海,000019,0,56,2020-09-19T02:34:58.836Z,硕士,"胡翔海先生:1964年出生,硕士研究生,高级经济师。历任深圳教育学院讲师;深圳市华乐实业股份有限公司亚细亚分公司办公室主任;深圳市企业管理干部培训中心主任;深圳市企业管理协会、深圳市中外企业家协会秘书处副秘书长兼办公室主任;深圳市经济特区免税商品企业公司发展部部长、营销管理部部长;特免电子科技城专业市场管理有限公司总经理;深圳市农产品股份有限公司总经理助理兼企业部经理、副总经理、党委副书记、董事、总经理,担任副总经理期间兼任深圳市南方农产品物流有限公司董事长,深圳前海农产品交易所股份有限公司董事长。现任深圳市粮食集团有限公司党委副书记、董事、总经理。",男,manager,,1,2019-02-22T00:00:00.000Z,712700,0,深粮控股,总经理,2021-01-21T01:03:27.247Z,现任深圳市粮食集团有限公司党委副书记、董事、总经理,现任深圳市粮食集团有限公司党委副书记,党委,13,15,书记,16,18,1,深圳市粮食集团有限公司,company,2,13
5f656e53ade9005a1ec9da26,郑胜桥,000019,0,53,2020-09-19T02:34:59.476Z,本科,"郑胜桥先生,1967年出生,大学本科,中级会计师。历任国家审计署驻广州特派员办事处科员;中国香港粤海企业(集团)有限公司会计部副经理;深圳市港中旅物流贸易有限公司副总经理;深圳市奥维讯科技股份有限公司财务总监;深圳市粮食集团有限公司财务部副部长、企业管理部副部长、董事会办公室主任。现任深圳市粮食集团有限公司纪委副书记、监事会秘书、纪检监察室(监事会办公室)主任、职工监事。",男,supervisoryCommittee,,1,2019-02-22T00:00:00.000Z,546900,0,深粮控股,职工监事,2021-01-21T01:03:27.505Z,现任深圳市粮食集团有限公司纪委副书记、监事会秘书、纪检监察室(监事会办公室)主任、职工监事,现任深圳市粮食集团有限公司纪委副书记,纪委,13,15,书记,16,18,1,深圳市粮食集团有限公司,company,2,13
5f656e6fade9005a1ec9e104,孙川,000027,0,49,2020-09-19T02:35:27.038Z,本科,"孙川,男,汉族,1971年出生,*,工学学士,高级政工师。深圳能源集团股份有限公司党群部团委副书记,公司团委书记,公司党委办公室临时负责人,公司党群办公室副主任、主任兼党支部书记,公司企业文化部总监,深圳市国资委党办负责人(挂职),公司纪委副书记,公司人力资源部总经理,公司人力资源部和产权管理部党支部书记,深圳市深能环保东部有限公司执行董事。现任深圳市能源环保有限公司党委书记、董事长,喀什深圳城有限公司监事会主席、深圳能源集团股份有限公司副总裁。",男,manager,,1,2019-07-11T00:00:00.000Z,949600,0,深圳能源,副总裁,2020-12-21T04:13:09.428Z,深圳能源集团股份有限公司党群部团委副书记,深圳能源集团股份有限公司党群部团委副书记,团委,15,17,书记,18,20,1,深圳能源集团股份有限公司党群部,company,0,15
5f656e6fade9005a1ec9e104,孙川,000027,0,49,2020-09-19T02:35:27.038Z,本科,"孙川,男,汉族,1971年出生,*,工学学士,高级政工师。深圳能源集团股份有限公司党群部团委副书记,公司团委书记,公司党委办公室临时负责人,公司党群办公室副主任、主任兼党支部书记,公司企业文化部总监,深圳市国资委党办负责人(挂职),公司纪委副书记,公司人力资源部总经理,公司人力资源部和产权管理部党支部书记,深圳市深能环保东部有限公司执行董事。现任深圳市能源环保有限公司党委书记、董事长,喀什深圳城有限公司监事会主席、深圳能源集团股份有限公司副总裁。",男,manager,,1,2019-07-11T00:00:00.000Z,949600,0,深圳能源,副总裁,2020-12-21T04:13:09.428Z,深圳能源集团股份有限公司党群部团委副书记,深圳能源集团股份有限公司党群部团委副书记,党群,12,14,书记,18,20,4,深圳能源集团股份有限公司党群部,company,0,15
5f656e6fade9005a1ec9e104,孙川,000027,0,49,2020-09-19T02:35:27.038Z,本科,"孙川,男,汉族,1971年出生,*,工学学士,高级政工师。深圳能源集团股份有限公司党群部团委副书记,公司团委书记,公司党委办公室临时负责人,公司党群办公室副主任、主任兼党支部书记,公司企业文化部总监,深圳市国资委党办负责人(挂职),公司纪委副书记,公司人力资源部总经理,公司人力资源部和产权管理部党支部书记,深圳市深能环保东部有限公司执行董事。现任深圳市能源环保有限公司党委书记、董事长,喀什深圳城有限公司监事会主席、深圳能源集团股份有限公司副总裁。",男,manager,,1,2019-07-11T00:00:00.000Z,949600,0,深圳能源,副总裁,2020-12-21T04:13:09.428Z,深圳市国资委党办负责人(挂职),深圳市国资委党办负责人(挂职),党办,6,8,负责人,8,11,0,深圳市国资委,other,0,6
5f656e6fade9005a1ec9e104,孙川,000027,0,49,2020-09-19T02:35:27.038Z,本科,"孙川,男,汉族,1971年出生,*,工学学士,高级政工师。深圳能源集团股份有限公司党群部团委副书记,公司团委书记,公司党委办公室临时负责人,公司党群办公室副主任、主任兼党支部书记,公司企业文化部总监,深圳市国资委党办负责人(挂职),公司纪委副书记,公司人力资源部总经理,公司人力资源部和产权管理部党支部书记,深圳市深能环保东部有限公司执行董事。现任深圳市能源环保有限公司党委书记、董事长,喀什深圳城有限公司监事会主席、深圳能源集团股份有限公司副总裁。",男,manager,,1,2019-07-11T00:00:00.000Z,949600,0,深圳能源,副总裁,2020-12-21T04:13:09.428Z,现任深圳市能源环保有限公司党委书记、董事长,现任深圳市能源环保有限公司党委书记,党委,13,15,书记,15,17,0,深圳市能源环保有限公司,company,2,13
5f656e7aade9005a1ec9e410,张志新,000030,0,52,2020-09-19T02:35:38.768Z,硕士,"张志新先生:1968年出生,*,硕士学位。现任吉林省国有资本运营有限责任公司党委书记、董事长,吉林省亚东国有资本投资有限公司董事长。兼任吉林大学商学院兼职教授,东北师范大学兼职教授,河北省南皮县经济发展委员会顾问。历任吉林省国有资产管理公司副总经理,吉林省亚东投资管理有限公司党委书记、执行董事、总经理等职。",男,board,,1,2018-07-02T00:00:00.000Z,0,0,富奥股份,"副董事长,董事",2020-12-21T04:13:28.206Z,现任吉林省国有资本运营有限责任公司党委书记、董事长,现任吉林省国有资本运营有限责任公司党委书记,党委,17,19,书记,19,21,0,吉林省国有资本运营有限责任公司,company,2,17
5f656e7aade9005a1ec9e410,张志新,000030,0,52,2020-09-19T02:35:38.768Z,硕士,"张志新先生:1968年出生,*,硕士学位。现任吉林省国有资本运营有限责任公司党委书记、董事长,吉林省亚东国有资本投资有限公司董事长。兼任吉林大学商学院兼职教授,东北师范大学兼职教授,河北省南皮县经济发展委员会顾问。历任吉林省国有资产管理公司副总经理,吉林省亚东投资管理有限公司党委书记、执行董事、总经理等职。",男,board,,1,2018-07-02T00:00:00.000Z,0,0,富奥股份,"副董事长,董事",2020-12-21T04:13:28.206Z,吉林省亚东投资管理有限公司党委书记、执行董事、总经理等职,吉林省亚东投资管理有限公司党委书记,党委,13,15,书记,15,17,0,吉林省亚东投资管理有限公司,company,0,13
5f656e7bade9005a1ec9e4b5,张立德,000030,0,56,2020-09-19T02:35:39.966Z,硕士,"张立德先生,生于1964年,研究生学历,硕士学位。现任富奥股份公司泵业事业部总经理兼党委书记。曾任一汽集团公司辽泵厂气泵车间主任助理、机加车间主任助理、主任、财务科副科长;原富奥制泵分公司生产副总经理;原富奥股份泵业分公司经营副总经理、副总经理兼党委副书记兼工会负责人、总经理等职。",男,manager,,,2018-07-02T00:00:00.000Z,680000,196000,富奥股份,副总经理,2020-12-21T04:13:29.067Z,现任富奥股份公司泵业事业部总经理兼党委书记,现任富奥股份公司泵业事业部总经理兼党委书记,党委,17,19,书记,19,21,0,富奥股份公司,company,2,8
5f656e80ade9005a1ec9e586,余福平,000031,0,60,2020-09-19T02:35:44.182Z,硕士,"余福平先生,1960年1月出生。毕业于中南财经政法大学,研究生学历,高级经济师。1980年加入中粮集团,历任中粮集团中国畜禽联营公司武汉经理部副经理,武汉中粮进出口公司副总经理、总经理,中粮集团财务部副总监兼中国香港中良财务有限公司总经理,2007年7月至2009年7月任安徽省蚌埠市市委常委、副市长。2013年9月至2015年9月任中粮置地控股有限公司(现:大悦城地产有限公司)副总经理。2009年11月起任中粮地产(集团)股份有限公司监事会主席。",男,supervisoryCommittee,,1,2017-05-06T00:00:00.000Z,1180000,0,大悦城,监事会主席,2021-01-21T01:03:27.606Z,2007年7月至2009年7月任安徽省蚌埠市市委常委、副市长,2007年7月至2009年7月任安徽省蚌埠市市委常委,市委,22,24,常委,24,26,0,安徽省蚌埠市市委,other,11,19
5f656e2cade9005a1ec9d2df,王健,000012,0,56,2020-09-19T02:34:20.976Z,,"王健:男,56岁,高级经济师。历任北方工业天津发展有限公司总经理兼执行董事,中国北方车辆有限公司总经理,上海有色金属电子商务有限公司副董事长、董事长,中国北方工业公司投资经营部总经理,成都银河王朝大酒店有限公司董事长,深圳宝银电器有限公司副董事长,北方物业开发有限公司董事长;现任中国南玻集团股份有限公司党委书记、副董事长、首席执行官。",男,board,,1,2020-05-23T00:00:00.000Z,4509000,1012000,南  玻Ａ,"副董事长,董事",2021-01-21T01:03:27.690Z,现任中国南玻集团股份有限公司党委书记、副董事长、首席执行官,现任中国南玻集团股份有限公司党委书记,党委,14,16,书记,16,18,0,中国南玻集团股份有限公司,company,2,14
5f656e53ade9005a1ec9d9c8,卢启光,000019,0,58,2020-09-19T02:34:59.128Z,本科,"卢启光先生:1962年出生,大学本科,助理经济师。历任博罗县粮食局办事员、副股长;深圳市粮食公司办公室科员、副主任;深圳市粮食总公司办公室副主任、总经理助理、副总经理;深圳市粮食集团有限公司党委委员、副总经理,兼下属深圳市面粉有限公司董事长。现任深圳市粮食集团有限公司党委副书记、董事。",男,board,,1,2019-02-22T00:00:00.000Z,701900,0,深粮控股,董事,2021-01-21T01:03:28.021Z,深圳市粮食集团有限公司党委委员、副总经理,深圳市粮食集团有限公司党委委员,党委,11,13,委员,13,15,0,深圳市粮食集团有限公司,company,0,11
5f656e53ade9005a1ec9d9c8,卢启光,000019,0,58,2020-09-19T02:34:59.128Z,本科,"卢启光先生:1962年出生,大学本科,助理经济师。历任博罗县粮食局办事员、副股长;深圳市粮食公司办公室科员、副主任;深圳市粮食总公司办公室副主任、总经理助理、副总经理;深圳市粮食集团有限公司党委委员、副总经理,兼下属深圳市面粉有限公司董事长。现任深圳市粮食集团有限公司党委副书记、董事。",男,board,,1,2019-02-22T00:00:00.000Z,701900,0,深粮控股,董事,2021-01-21T01:03:28.021Z,现任深圳市粮食集团有限公司党委副书记、董事,现任深圳市粮食集团有限公司党委副书记,党委,13,15,书记,16,18,1,深圳市粮食集团有限公司,company,2,13
5f656e69ade9005a1ec9df01,黄勇峰,000026,0,46,2020-09-19T02:35:21.087Z,硕士,"黄勇峰先生,1974年5月出生,高级工程师,北京航空航天大学管理工程硕士,中欧国际工商学院EMBA。现任飞亚达(集团)股份有限公司党委书记、董事长。曾任中航国际控股(珠海)有限公司董事长、总经理,中国航空技术国际控股有限公司总经理助理,中国航空技术深圳有限公司副总经理、总经理助理、企业战略与管理部经理,中航国际控股股份有限公司董事会秘书,中航善达股份有限公司董事,天虹商场股份有限公司董事,天马微电子股份有限公司董事,深圳中施机械设备有限公司董事长。",男,board,,1,2018-10-11T00:00:00.000Z,1979000,180000,飞亚达,"董事长,董事",2021-01-21T01:03:28.108Z,现任飞亚达(集团)股份有限公司党委书记、董事长,现任飞亚达(集团)股份有限公司党委书记,党委,15,17,书记,17,19,0,飞亚达(集团)股份有限公司,company,2,14
5f656e28ade9005a1ec9d18a,魏晓东,000011,0,50,2020-09-19T02:34:16.955Z,本科,"魏晓东先生,1970年1月出生,*,大学本科学历。魏晓东先生在深圳市政府部门工作多年,2008年进入深圳市国资委工作,历任深圳市国资委办公室副主任科员、主任科员,2014年6月任深圳市国资委办公室副主任,现任深圳市物业发展(集团)股份有限公司党委副书记,纪委书记。",男,board,,1,2018-06-16T00:00:00.000Z,1210000,0,深物业A,董事,2020-12-21T04:12:03.417Z,现任深圳市物业发展(集团)股份有限公司党委副书记,现任深圳市物业发展(集团)股份有限公司党委副书记,党委,19,21,书记,22,24,1,深圳市物业发展(集团)股份有限公司,company,2,18
5f656e4aade9005a1ec9d80d,李翔,000017,0,46,2020-09-19T02:34:50.044Z,硕士,"李翔先生,1974年出生,硕士。曾在太平洋人寿江西分公司担任机关党委书记、党委组织部部长、人力资源部经理等职。自2008年3月起担任深圳市国晟能源投资发展有限公司副总经理。",男,supervisoryCommittee,,1,2018-02-14T00:00:00.000Z,0,0,*ST中华A,监事会召集人,2021-01-21T01:03:28.550Z,曾在太平洋人寿江西分公司担任机关党委书记、党委组织部部长、人力资源部经理等职,曾在太平洋人寿江西分公司担任机关党委书记,机关党委,14,18,书记,18,20,0,太平洋人寿江西分公司,company,2,12
5f656e54ade9005a1ec9da53,孟晓贤,000019,0,48,2020-09-19T02:35:00.074Z,硕士,"孟晓贤先生:1972年出生,中国国籍,硕士研究生。历任深圳市团校干部;共青团深圳市委员会学少部科员、联络部副主任科员、联络部主任科员、办公室主任科员、组织与宣传部副部长、办公室主任、社区与权益部部长;深圳市坪山新区公共事业局副局长、规划土地监察局局长;中共深圳市坪山新区坪山工作委员会副书记、坪山办事处主任;中共深圳市坪山新区马峦工作委员会书记兼马峦办事处主任;中共深圳市坪山区马峦街道工作委员会书记兼马峦街道办事处主任。现任中共深圳市坪山区马峦街道工作委员会书记。",男,manager,,,2019-09-12T00:00:00.000Z,140900,0,深粮控股,副总经理,2020-12-21T04:12:30.150Z,共青团深圳市委员会学少部科员、联络部副主任科员、联络部主任科员、办公室主任科员、组织与宣传部副部长、办公室主任、社区与权益部部长,共青团深圳市委员会学少部科员,市委,5,7,员,13,14,6,共青团深圳市委员会学少部,other,0,12
5f656e5aade9005a1ec9db82,周剑,000021,0,48,2020-09-19T02:35:06.253Z,硕士,"周剑先生,48岁,中国国籍,毕业于中国人民大学法学院国际经济法专业,法学硕士。现任深圳长城开发科技股份有限公司党委书记、副董事长。历任深圳市桑达实业股份有限公司董事长,珠海南方软件园发展有限公司董事长,深圳市兴业有限公司董事长,中国中电国际信息服务有限公司副总经理、总经理,深圳桑达电子集团有限公司董事、总经理,中国电子信息产业集团有限公司商贸板块业务整合筹备组成员,中国电子信息产业集团有限公司办公厅主任兼综合研究室主任,中国电子信息产业集团有限公司董事会办公室主任兼代理办公厅主任,中国电子产业工程公司办公室主任,中国电子信息产业集团公司办公室法律事务室主任。2019年4月首次担任深圳长城开发科技股份有限公司董事、副董事长。",男,board,,1,2020-01-09T00:00:00.000Z,1621000,0,深科技,"董事长,董事",2021-01-21T01:03:28.644Z,现任深圳长城开发科技股份有限公司党委书记、副董事长,现任深圳长城开发科技股份有限公司党委书记,党委,16,18,书记,18,20,0,深圳长城开发科技股份有限公司,company,2,16
5f656ec0ade9005a1ec9f808,付德斌,000050,0,43,2020-09-19T02:36:48.301Z,博士,"付德斌,男,1977年2月出生,,中国国籍,无境外永久居留权,北京航空航天大学工学硕士与工学博士。现任天马微电子股份有限公司董事,中国航空技术国际控股有限公司人力资源部部长,飞亚达(集团)股份有限公司董事,深南电路股份有限公司董事。曾任中国航空技术国际控股有限公司行政管理部部长、经理部副部长,北京航空航天大学党政办公室副主任、动力学院党总支副书记,北京航空航天大学动力学院学生工作负责人、动力学院党总支副书记、党政办公室副主任,中航国际经理部副部长、行政管理部部长。",男,board,,1,2019-07-09T00:00:00.000Z,0,0,深天马Ａ,董事,2021-01-21T01:03:29.782Z,北京航空航天大学党政办公室副主任、动力学院党总支副书记,北京航空航天大学党政办公室副主任,党政办,8,11,主任,14,16,3,北京航空航天大学,other,0,8
5f656ee3ade9005a1eca01ab,徐宁,000061,0,55,2020-09-19T02:37:23.727Z,本科,"徐宁先生,1965年4月出生,本科学历,法律学专业。历任江西省人民检察院反贪局科员级书记员、副科级助理检察员,深圳市人民检察院副主任科员、主任科员、监察员,深圳市福田区纪委监察综合室主任、主任科员,深圳市福田区纪委常委、监察局副局长,深圳市福田区香蜜湖街道党工委副书记、纪工委书记,深圳市福田区莲花街道党工委委员、副书记、纪工委委员、书记,深圳市人民政府国有资产监督管理委员会、深圳市国有资产监督管理局信访室正处级调研员,深圳赛格股份有限公司监事会主席,深圳市赛格集团有限公司董事、党委副书记、纪委书记,深圳市盐田港集团有限公司党委委员、纪委书记、监事会主席,现任深圳市农产品集团股份有限公司副总裁。",男,manager,,1,2020-08-29T00:00:00.000Z,0,0,农 产 品,副总裁,2021-01-21T01:03:30.664Z,深圳市福田区纪委监察综合室主任、主任科员,深圳市福田区纪委监察综合室主任,纪委,6,8,主任,13,15,5,深圳市福田区纪委,other,0,8
5f656ee3ade9005a1eca01ab,徐宁,000061,0,55,2020-09-19T02:37:23.727Z,本科,"徐宁先生,1965年4月出生,本科学历,法律学专业。历任江西省人民检察院反贪局科员级书记员、副科级助理检察员,深圳市人民检察院副主任科员、主任科员、监察员,深圳市福田区纪委监察综合室主任、主任科员,深圳市福田区纪委常委、监察局副局长,深圳市福田区香蜜湖街道党工委副书记、纪工委书记,深圳市福田区莲花街道党工委委员、副书记、纪工委委员、书记,深圳市人民政府国有资产监督管理委员会、深圳市国有资产监督管理局信访室正处级调研员,深圳赛格股份有限公司监事会主席,深圳市赛格集团有限公司董事、党委副书记、纪委书记,深圳市盐田港集团有限公司党委委员、纪委书记、监事会主席,现任深圳市农产品集团股份有限公司副总裁。",男,manager,,1,2020-08-29T00:00:00.000Z,0,0,农 产 品,副总裁,2021-01-21T01:03:30.664Z,深圳市福田区纪委常委、监察局副局长,深圳市福田区纪委常委,纪委,6,8,常委,8,10,0,深圳市福田区纪委,other,0,8
5f656ee3ade9005a1eca01ab,徐宁,000061,0,55,2020-09-19T02:37:23.727Z,本科,"徐宁先生,1965年4月出生,本科学历,法律学专业。历任江西省人民检察院反贪局科员级书记员、副科级助理检察员,深圳市人民检察院副主任科员、主任科员、监察员,深圳市福田区纪委监察综合室主任、主任科员,深圳市福田区纪委常委、监察局副局长,深圳市福田区香蜜湖街道党工委副书记、纪工委书记,深圳市福田区莲花街道党工委委员、副书记、纪工委委员、书记,深圳市人民政府国有资产监督管理委员会、深圳市国有资产监督管理局信访室正处级调研员,深圳赛格股份有限公司监事会主席,深圳市赛格集团有限公司董事、党委副书记、纪委书记,深圳市盐田港集团有限公司党委委员、纪委书记、监事会主席,现任深圳市农产品集团股份有限公司副总裁。",男,manager,,1,2020-08-29T00:00:00.000Z,0,0,农 产 品,副总裁,2021-01-21T01:03:30.664Z,深圳市福田区香蜜湖街道党工委副书记、纪工委书记,深圳市福田区香蜜湖街道党工委副书记,党工委,11,14,书记,15,17,1,深圳市福田区香蜜湖街道党工委,other,0,14
5f656ee3ade9005a1eca01ab,徐宁,000061,0,55,2020-09-19T02:37:23.727Z,本科,"徐宁先生,1965年4月出生,本科学历,法律学专业。历任江西省人民检察院反贪局科员级书记员、副科级助理检察员,深圳市人民检察院副主任科员、主任科员、监察员,深圳市福田区纪委监察综合室主任、主任科员,深圳市福田区纪委常委、监察局副局长,深圳市福田区香蜜湖街道党工委副书记、纪工委书记,深圳市福田区莲花街道党工委委员、副书记、纪工委委员、书记,深圳市人民政府国有资产监督管理委员会、深圳市国有资产监督管理局信访室正处级调研员,深圳赛格股份有限公司监事会主席,深圳市赛格集团有限公司董事、党委副书记、纪委书记,深圳市盐田港集团有限公司党委委员、纪委书记、监事会主席,现任深圳市农产品集团股份有限公司副总裁。",男,manager,,1,2020-08-29T00:00:00.000Z,0,0,农 产 品,副总裁,2021-01-21T01:03:30.664Z,深圳市福田区莲花街道党工委委员、副书记、纪工委委员、书记,深圳市福田区莲花街道党工委委员,党工委,10,13,委员,13,15,0,深圳市福田区莲花街道党工委,other,0,13
5f656ee3ade9005a1eca01ab,徐宁,000061,0,55,2020-09-19T02:37:23.727Z,本科,"徐宁先生,1965年4月出生,本科学历,法律学专业。历任江西省人民检察院反贪局科员级书记员、副科级助理检察员,深圳市人民检察院副主任科员、主任科员、监察员,深圳市福田区纪委监察综合室主任、主任科员,深圳市福田区纪委常委、监察局副局长,深圳市福田区香蜜湖街道党工委副书记、纪工委书记,深圳市福田区莲花街道党工委委员、副书记、纪工委委员、书记,深圳市人民政府国有资产监督管理委员会、深圳市国有资产监督管理局信访室正处级调研员,深圳赛格股份有限公司监事会主席,深圳市赛格集团有限公司董事、党委副书记、纪委书记,深圳市盐田港集团有限公司党委委员、纪委书记、监事会主席,现任深圳市农产品集团股份有限公司副总裁。",男,manager,,1,2020-08-29T00:00:00.000Z,0,0,农 产 品,副总裁,2021-01-21T01:03:30.664Z,深圳市盐田港集团有限公司党委委员、纪委书记、监事会主席,深圳市盐田港集团有限公司党委委员,党委,12,14,委员,14,16,0,深圳市盐田港集团有限公司,company,0,12
5f656e96ade9005a1ec9ec0a,黄庆,000037,0,49,2020-09-19T02:36:06.575Z,硕士,"黄庆先生,1971年生,*,研究生学历,武汉大学投资经济专业毕业,管理学硕士,中国国籍,无境外永久居留权。1995年参加工作,历任山西省人民政府驻广州办事处党组成员、副主任,山西省人民政府办公厅、国家文化部、湖南省人民政府办公厅、深圳市人民政府办公厅处级干部等职。现任深圳市资本运营集团有限公司(原深圳市远致投资有限公司)副总经理、深圳市建筑科学研究院股份有限公司董事。同时担任广州纳斯威尔信息技术有限公司董事长,深圳市环水投资(集团)有限公司副董事长,深圳市能源集团有限公司、深圳南山热电股份有限公司、雄安绿研智库有限公司、深圳市高新投集团有限公司、深业投资发展有限公司、华润深国投投资有限公司、深圳润信股权投资基金管理有限公司等公司董事,深圳市亿鑫投资有限公司监事等职。",男,board,,1,2019-06-04T00:00:00.000Z,0,0,深南电A,董事,2020-12-21T04:13:54.058Z,历任山西省人民政府驻广州办事处党组成员、副主任,历任山西省人民政府驻广州办事处党组成员,党组,15,17,成员,17,19,0,山西省人民政府驻广州办事处,other,2,15
5f656edbade9005a1ec9ff76,郑金华,000060,0,52,2020-09-19T02:37:15.611Z,硕士,"郑金华:男,汉族,1968年4月出生,*,中国国籍,无境外居留权;本科学历,MBA,高级工程师。曾任韶关冶炼厂厂长,深圳市中金岭南有色金属股份有限公司总裁助理兼韶关冶炼厂厂长,总裁助理兼贸易事业部部长、职工监事,现任深圳市中金岭南有色金属股份有限公司党委委员、副总裁,兼任中金岭南(中国香港)矿业有限公司董事长、深业有色金属有限公司董事长、广州市南沙区中金岭南国际贸易有限公司执行董事、澳大利亚佩利雅公司董事。",男,manager,,1,2020-04-30T00:00:00.000Z,2103000,60000,中金岭南,副总裁,2020-12-21T04:15:03.934Z,现任深圳市中金岭南有色金属股份有限公司党委委员、副总裁,现任深圳市中金岭南有色金属股份有限公司党委委员,党委,19,21,委员,21,23,0,深圳市中金岭南有色金属股份有限公司,company,2,19
