_id,name,stockCode,__v,age,createdAt,degree,description,gender,group,is13NPCMember,isCCPMember,lastUpdated,salary,stockAmount,stockName,title,updatedAt,subSentence,tinySentence,department,departmentStart,departmentEnd
5f664d7cade9005a1ee71beb,杨菲,300467,0,45,2020-09-19T18:27:08.632Z,本科,"杨菲先生,1975年7月出生,中国国籍,*,本科学历。历任贵阳市花溪区小碧乡党政办副主任、团委副书记,贵阳市花溪区委组织部干部科科员,贵阳市小河区委组织部副部长、区编委办主任、区委离退休干部工作局副局长(兼),贵阳市小河区发展和改革局(统计局、物价局)党组书记、局长,贵阳市小河区委办公室主任,贵阳国家高新技术产业开发区党工委、管委会党政办公室主任、产业发展局(工业与信息化局)局长、管委会副主任、党工委委员,中共贵阳市观山湖区委副书记、党校校长、群众工作委员会书记、区群众工作中心主任(兼)。现任贵阳市大数据产业集团有限公司(以下简称“大数据集团”)党委书记、董事长、总经理。",男,board,,1,2020-04-08T00:00:00.000Z,0,0,迅游科技,董事,2020-12-21T08:13:19.153Z,贵阳国家高新技术产业开发区党工委、管委会党政办公室主任、产业发展局(工业与信息化局)局长、管委会副主任、党工委委员,贵阳国家高新技术产业开发区党工委,党工委,13,16
5f664e13ade9005a1ee73812,李瑾,300488,0,50,2020-09-19T18:29:39.875Z,本科,"李瑾女士,1970年生,中国国籍,无境外永久居留权,本科学历,二级律师、嘉兴市党代表、浙江百家律师事务所副主任、浙江省律师协会理事、浙江省律协民商业务委员会委员、嘉兴市律协行政法专业委员会主任,*。1994年9月至1994年12月在桐乡市律师事务所从事律师工作,1995年1月至今在浙江百家律师事务所从事律师工作。曾荣获全国三八红旗手、浙江省优秀青年律师、浙江省优秀女律师、浙江省模范*律师、浙江省优秀专业律师、嘉兴市优秀共产党员、嘉兴市十大女杰、嘉兴市三八红旗手。在民商事领域、公司法领域、建筑房地产领域、行政法领域、劳动法领域有较深研究和广泛实践,是浙江省浙商专家服务团成员。曾任浙江新澳纺织股份有限公司独立董事,现任恒锋工具股份有限公司独立董事。",女,board,,1,2020-04-21T00:00:00.000Z,50000,0,恒锋工具,独立董事,2020-12-21T08:16:41.474Z,曾荣获全国三八红旗手、浙江省优秀青年律师、浙江省优秀女律师、浙江省模范*律师、浙江省优秀专业律师、嘉兴市优秀共产党员、嘉兴市十大女杰、嘉兴市三八红旗手,嘉兴市优秀共产党员,共产党,5,8
5f664ee3ade9005a1ee763b7,李敬华,300523,0,68,2020-09-19T18:33:07.804Z,本科,"李敬华,女,1952年生,毕业于黑龙江省委党校,行政管理专业本科,高级经济师。曾任黑龙江省商务厅计划财务处处长。现任轩辕集团实业开发有限责任公司副总经理。2012年8月至今任北京辰安科技股份有限公司监事会主席。",女,supervisoryCommittee,,1,2018-12-22T00:00:00.000Z,70000,0,辰安科技,监事,2021-01-21T01:03:26.741Z,毕业于黑龙江省委党校,毕业于黑龙江省委党校,党校,8,10
5f664ee3ade9005a1ee763b7,李敬华,300523,0,68,2020-09-19T18:33:07.804Z,本科,"李敬华,女,1952年生,毕业于黑龙江省委党校,行政管理专业本科,高级经济师。曾任黑龙江省商务厅计划财务处处长。现任轩辕集团实业开发有限责任公司副总经理。2012年8月至今任北京辰安科技股份有限公司监事会主席。",女,supervisoryCommittee,,1,2018-12-22T00:00:00.000Z,70000,0,辰安科技,监事,2021-01-21T01:03:26.741Z,毕业于黑龙江省委党校,毕业于黑龙江省委党校,省委,6,8
5f664f21ade9005a1ee770b1,任一杰,300534,0,39,2020-09-19T18:34:09.883Z,本科,"任一杰先生,中国国籍,无境外永久居留权,1981年出生,本科学历,*,高级工程师。毕业于兰州医学院药学专业,曾任职于甘肃省药物研究所。2011年6月进入公司工作,甘肃陇神戎发药业股份有限公司技术开发部、技术管理部部长、质量管理部部长等职;现任甘肃陇神戎发药业股份有限公司质量管理部部长、质量受权人。2011年、2012年入选甘肃省委组织部“陇原青年创新人才扶持计划”。在公司任职以来先后负责公司新药研发、项目申报、技术管理和质量管理工作,累计完成国家、省、市等相关部门科研项目多项,参与的研发项目获得多项发明专利和科技成果鉴定,以及多项省市科技进步奖,在国家核心期刊杂志发表论文2篇,参与制定国家级产品标准5项。",男,supervisoryCommittee,,1,2019-03-23T00:00:00.000Z,127700,0,陇神戎发,职工监事,2020-12-21T08:20:23.033Z,2011年、2012年入选甘肃省委组织部“陇原青年创新人才扶持计划”,2012年入选甘肃省委组织部“陇原青年创新人才扶持计划”,省委,9,11
5f664f21ade9005a1ee770a5,张佳伟,300534,0,35,2020-09-19T18:34:09.808Z,硕士,"张佳伟先生,中国国籍,无境外永久居留权。1985年出生,*,研究生学历。2008年毕业于西北师范大学汉语言文学专业,2008年6月至2009年11月,在北京万学海文教育集团兰州海文学校工作;2009年11月至2011年4月,在北京新东方教育科技集团兰州新东方学校工作;2011年4月至2013年8月,在中共阿克塞县委办公室工作;2013年8月至2019年8月,在中共甘肃省委政法委机关党委、研究室工作,历任机关党委副主任科员、研究室副主任科员、主任科员等职;2019年8月至今,在甘肃药业投资集团有限公司工作。",男,supervisoryCommittee,,1,2020-01-17T00:00:00.000Z,0,0,陇神戎发,监事,2020-12-21T08:20:22.948Z,在中共甘肃省委政法委机关党委、研究室工作,在中共甘肃省委政法委机关党委,中共,1,3
5f664f21ade9005a1ee770a5,张佳伟,300534,0,35,2020-09-19T18:34:09.808Z,硕士,"张佳伟先生,中国国籍,无境外永久居留权。1985年出生,*,研究生学历。2008年毕业于西北师范大学汉语言文学专业,2008年6月至2009年11月,在北京万学海文教育集团兰州海文学校工作;2009年11月至2011年4月,在北京新东方教育科技集团兰州新东方学校工作;2011年4月至2013年8月,在中共阿克塞县委办公室工作;2013年8月至2019年8月,在中共甘肃省委政法委机关党委、研究室工作,历任机关党委副主任科员、研究室副主任科员、主任科员等职;2019年8月至今,在甘肃药业投资集团有限公司工作。",男,supervisoryCommittee,,1,2020-01-17T00:00:00.000Z,0,0,陇神戎发,监事,2020-12-21T08:20:22.948Z,在中共甘肃省委政法委机关党委、研究室工作,在中共甘肃省委政法委机关党委,机关党委,10,14
5f664f21ade9005a1ee770a5,张佳伟,300534,0,35,2020-09-19T18:34:09.808Z,硕士,"张佳伟先生,中国国籍,无境外永久居留权。1985年出生,*,研究生学历。2008年毕业于西北师范大学汉语言文学专业,2008年6月至2009年11月,在北京万学海文教育集团兰州海文学校工作;2009年11月至2011年4月,在北京新东方教育科技集团兰州新东方学校工作;2011年4月至2013年8月,在中共阿克塞县委办公室工作;2013年8月至2019年8月,在中共甘肃省委政法委机关党委、研究室工作,历任机关党委副主任科员、研究室副主任科员、主任科员等职;2019年8月至今,在甘肃药业投资集团有限公司工作。",男,supervisoryCommittee,,1,2020-01-17T00:00:00.000Z,0,0,陇神戎发,监事,2020-12-21T08:20:22.948Z,在中共甘肃省委政法委机关党委、研究室工作,在中共甘肃省委政法委机关党委,省委,5,7
5f664f2bade9005a1ee772f5,朱恒足,300536,0,64,2020-09-19T18:34:19.483Z,硕士,"朱恒足先生,1956年生,中国国籍,无境外永久居留权,毕业于中共湖北省委党校,哲学研究生学历;曾任职于湖北少年儿童出版社有限公司、湖北教育出版社有限公司,已退休;2012年9月至今,现任武汉农尚环境股份有限公司监事会主席,为外部监事。",男,supervisoryCommittee,,1,2018-08-17T00:00:00.000Z,0,0,农尚环境,监事会主席,2021-01-21T01:03:29.661Z,毕业于中共湖北省委党校,毕业于中共湖北省委党校,党校,9,11
5f664f2bade9005a1ee772f5,朱恒足,300536,0,64,2020-09-19T18:34:19.483Z,硕士,"朱恒足先生,1956年生,中国国籍,无境外永久居留权,毕业于中共湖北省委党校,哲学研究生学历;曾任职于湖北少年儿童出版社有限公司、湖北教育出版社有限公司,已退休;2012年9月至今,现任武汉农尚环境股份有限公司监事会主席,为外部监事。",男,supervisoryCommittee,,1,2018-08-17T00:00:00.000Z,0,0,农尚环境,监事会主席,2021-01-21T01:03:29.661Z,毕业于中共湖北省委党校,毕业于中共湖北省委党校,省委,7,9
5f665059ade9005a1ee7b442,唐民松,300595,0,57,2020-09-19T18:39:21.377Z,硕士,"唐民松先生,1963年出生,中国国籍,无境外永久居留权,硕士学位,高级律师、安徽省先进律师。安徽承义律师事务所创始合伙人、主任,多年受聘担任安徽华茂纺织股份有限公司、安徽全柴动力股份有限公司、中共安徽省委办公厅、安徽省外办、蚌埠市人民政府、安徽宝业建工集团有限公司等多家党政机关企业单位常年法律顾问。",男,board,,,2020-05-07T00:00:00.000Z,0,0,欧普康视,独立董事,2020-12-21T08:28:31.224Z,多年受聘担任安徽华茂纺织股份有限公司、安徽全柴动力股份有限公司、中共安徽省委办公厅、安徽省外办、蚌埠市人民政府、安徽宝业建工集团有限公司等多家党政机关企业单位常年法律顾问,中共安徽省委办公厅,中共,0,2
5f665059ade9005a1ee7b442,唐民松,300595,0,57,2020-09-19T18:39:21.377Z,硕士,"唐民松先生,1963年出生,中国国籍,无境外永久居留权,硕士学位,高级律师、安徽省先进律师。安徽承义律师事务所创始合伙人、主任,多年受聘担任安徽华茂纺织股份有限公司、安徽全柴动力股份有限公司、中共安徽省委办公厅、安徽省外办、蚌埠市人民政府、安徽宝业建工集团有限公司等多家党政机关企业单位常年法律顾问。",男,board,,,2020-05-07T00:00:00.000Z,0,0,欧普康视,独立董事,2020-12-21T08:28:31.224Z,多年受聘担任安徽华茂纺织股份有限公司、安徽全柴动力股份有限公司、中共安徽省委办公厅、安徽省外办、蚌埠市人民政府、安徽宝业建工集团有限公司等多家党政机关企业单位常年法律顾问,中共安徽省委办公厅,省委,4,6
5f665081ade9005a1ee7bd97,姚爱斌,300603,0,55,2020-09-19T18:40:01.736Z,大专,"姚爱斌女士,出生于1965年,中国国籍,无境外永久居留权,*,大专学历。教育背景:1982年9月-1984年7月乌鲁木齐市财贸学校会计中专;1994年9月-1997年8月新疆维吾尔自治区党校经营管理大专;2011年12月-2012年12月北京大学汇丰商学院资本运营与投融资战略董事长研修班;2012年3月北京大学汇丰商学院资本运营与投融资战略董事长研修班学期一年。工作经历:1984年9月-1998年9月乌鲁木齐市红山商场财务科出纳、会计、财务科长;1999年10月-2000年5月乌鲁木齐市国税局开发区事务所;2001年3月-2003年6月乌鲁木齐县石油燃料有限公司财务经理;2002年元月-2003年6月乌鲁木齐县石油燃料有限公司、新疆中化石油有限公司、新疆中油运输有限公司副总经理主管财务;2003年6月-2009年5月新疆中油化工企业集团副总经理,主管集团财务工作;2009年6月-2010年12月新疆中油化工企业集团总经理助理;2011年11月-2012年11月新疆立昂电信技术有限公司财务总监;2012年11月至今立昂技术股份有限公司财务总监、公司董事;2019年1月大一互联网络科技有限公司、杭州沃驰科技有限公司监事。",女,manager,,1,2019-02-16T00:00:00.000Z,204500,225000,立昂技术,"副总经理,财务总监",2020-12-21T08:29:11.414Z,1994年9月-1997年8月新疆维吾尔自治区党校经营管理大专,1994年9月-1997年8月新疆维吾尔自治区党校经营管理大专,党校,23,25
5f6651e3ade9005a1ee81066,雷家骕,300674,0,65,2020-09-19T18:45:55.078Z,博士,"雷家骕先生,中国国籍,无境外永久居留权,1955年8月生,清华大学博士学历,教授。1983年7月至1989年8月任西安电子科技大学讲师、党支书,1996年2月至1998年12月任清华大学经济管理学院副教授、清华大学校长办公室副主任,1991年1月至今历任清华大学经济管理学院副教授、教授,现任清华大学经济管理学院教授、清华大学中国企业成长与经济安全研究中心主任。现任北京宇信科技集团股份有限公司独立董事。雷家骕先生于2013年12月17日获委任为老恒和酿造有限公司独立非执行董事。",男,board,,,2018-10-16T00:00:00.000Z,100000,0,宇信科技,独立董事,2020-12-21T08:34:37.453Z,1983年7月至1989年8月任西安电子科技大学讲师、党支书,党支书,党支,0,2
5f6651f3ade9005a1ee813e5,刘方毅,300677,0,50,2020-09-19T18:46:11.421Z,,"刘方毅,男,中国国籍,美国永久居留权,1970年出生。现任山东英科医疗用品股份有限公司董事长。刘方毅在90年代于美国留学期间,开始在北美从事一次性手套的贸易业务,之后回国投资,逐步进入医疗器械制造领域,现任山东英科医疗用品股份有限公司董事长。2016年入选中共上海市委组织部和上海市人力资源和社会保障局认定的上海领军人才。",男,board,,,2018-10-16T00:00:00.000Z,1308000,123700000,英科医疗,"董事长,董事",2020-12-21T08:34:52.900Z,2016年入选中共上海市委组织部和上海市人力资源和社会保障局认定的上海领军人才,2016年入选中共上海市委组织部和上海市人力资源和社会保障局认定的上海领军人才,中共,7,9
5f6651f3ade9005a1ee813e5,刘方毅,300677,0,50,2020-09-19T18:46:11.421Z,,"刘方毅,男,中国国籍,美国永久居留权,1970年出生。现任山东英科医疗用品股份有限公司董事长。刘方毅在90年代于美国留学期间,开始在北美从事一次性手套的贸易业务,之后回国投资,逐步进入医疗器械制造领域,现任山东英科医疗用品股份有限公司董事长。2016年入选中共上海市委组织部和上海市人力资源和社会保障局认定的上海领军人才。",男,board,,,2018-10-16T00:00:00.000Z,1308000,123700000,英科医疗,"董事长,董事",2020-12-21T08:34:52.900Z,2016年入选中共上海市委组织部和上海市人力资源和社会保障局认定的上海领军人才,2016年入选中共上海市委组织部和上海市人力资源和社会保障局认定的上海领军人才,市委,11,13
5f6652f0ade9005a1ee84bc3,李响,300729,0,35,2020-09-19T18:50:24.178Z,,"李响先生:1985年出生,中国国籍,无境外永久居留权。浙江大学软件学院软件项目管理硕士在读。2006年至2007年,就职于宁波市委组织部;2007年至2009年,就职于宁波威远信息技术有限公司,任研发经理;2009年至2010年,任丽晶时代信息中心经理;2010年5月至今,就职于乐歌人体工学科技股份有限公司,曾任国内营销事业部副总经理,现任乐歌人体工学科技股份有限公司董事、副总经理。",男,manager,,1,2019-05-14T00:00:00.000Z,364400,0,乐歌股份,副总经理,2021-01-21T01:03:38.759Z,就职于宁波市委组织部,就职于宁波市委组织部,市委,5,7
5f665333ade9005a1ee85a76,周婧,300742,0,50,2020-09-19T18:51:31.521Z,硕士,"周婧,女,1970年4月出生,中国国籍,无境外永久居留权,研究生学历,毕业于江苏省委党校、江苏省行政学院行政管理专业。1992年12月至2017年2月,任职于南京市人民政府外事办公室,先后担任办公室科员、副科长、科长、秘书处(办公室)副处长、处长、出国来华管理处处长兼护照签证处处长;2017年4月至2018年8月,任职于江苏省冶金设计院有限公司,担任副总经理;2018年8月入职南京越博动力系统股份有限公司,担任公司副总经理。",女,manager,,1,2020-01-09T00:00:00.000Z,349600,0,越博动力,副总经理,2021-01-21T01:03:39.425Z,毕业于江苏省委党校、江苏省行政学院行政管理专业,毕业于江苏省委党校,党校,7,9
5f665333ade9005a1ee85a76,周婧,300742,0,50,2020-09-19T18:51:31.521Z,硕士,"周婧,女,1970年4月出生,中国国籍,无境外永久居留权,研究生学历,毕业于江苏省委党校、江苏省行政学院行政管理专业。1992年12月至2017年2月,任职于南京市人民政府外事办公室,先后担任办公室科员、副科长、科长、秘书处(办公室)副处长、处长、出国来华管理处处长兼护照签证处处长;2017年4月至2018年8月,任职于江苏省冶金设计院有限公司,担任副总经理;2018年8月入职南京越博动力系统股份有限公司,担任公司副总经理。",女,manager,,1,2020-01-09T00:00:00.000Z,349600,0,越博动力,副总经理,2021-01-21T01:03:39.425Z,毕业于江苏省委党校、江苏省行政学院行政管理专业,毕业于江苏省委党校,省委,5,7
5f66537fade9005a1ee86bd3,郑北,300759,0,53,2020-09-19T18:52:47.531Z,硕士,"郑北女士,1967年7月生,中国国籍,1992年毕业于北京大学,获法学硕士学位。曾就职于成都市委党校、北京华夏资讯有限公司。最近五年任宁波元博投资管理合伙企业(有限合伙)执行事务合伙人。2004年7月,与楼博士及楼小强先生共同创办康龙化成(北京)新药技术股份有限公司,郑北女士主要负责康龙化成(北京)新药技术股份有限公司的行政管理、资产管理及设施扩张工作。2016年10月27日至今,担任公司董事、执行副总裁职务。",女,manager,,1,2020-07-29T00:00:00.000Z,2460000,0,康龙化成,执行副总裁,2021-01-21T01:03:39.932Z,曾就职于成都市委党校、北京华夏资讯有限公司,曾就职于成都市委党校,党校,8,10
5f66537fade9005a1ee86bd3,郑北,300759,0,53,2020-09-19T18:52:47.531Z,硕士,"郑北女士,1967年7月生,中国国籍,1992年毕业于北京大学,获法学硕士学位。曾就职于成都市委党校、北京华夏资讯有限公司。最近五年任宁波元博投资管理合伙企业(有限合伙)执行事务合伙人。2004年7月,与楼博士及楼小强先生共同创办康龙化成(北京)新药技术股份有限公司,郑北女士主要负责康龙化成(北京)新药技术股份有限公司的行政管理、资产管理及设施扩张工作。2016年10月27日至今,担任公司董事、执行副总裁职务。",女,manager,,1,2020-07-29T00:00:00.000Z,2460000,0,康龙化成,执行副总裁,2021-01-21T01:03:39.932Z,曾就职于成都市委党校、北京华夏资讯有限公司,曾就职于成都市委党校,市委,6,8
5f6653b3ade9005a1ee877ff,刘曦,300770,0,57,2020-09-19T18:53:39.864Z,硕士,"刘曦先生,1963年出生,中国国籍,无境外永久居留权,省委党校研究生学历。曾就职于中共广东省委宣传部;2010年1月至2015年10月,任广东南方国际传媒控股有限公司董事、党委委员、纪委书记;2010年7月至2016年8月,任广东南方新媒体发展有限公司监事、监事会主席;2015年10月至2017年8月,任广东南方广播影视传媒集团有限公司党委委员、纪委书记、监事会主席;2017年8月至今,任广东广播电视台党委委员、纪委书记;2016年8月至今任广东南方新媒体股份有限公司监事会主席。",男,supervisoryCommittee,,1,2019-08-30T00:00:00.000Z,0,0,新媒股份,监事会主席,2021-01-21T01:03:40.774Z,曾就职于中共广东省委宣传部,曾就职于中共广东省委宣传部,省委,8,10
5f66542eade9005a1ee894e2,周靖波,300798,0,54,2020-09-19T18:55:42.646Z,硕士,"周靖波,男,1966年出生,中国国籍,无境外永久居留权,硕士学历,工商管理专业。1990年7月至1995年8月就职于湖南省省纪委监察厅,担任科级科员;1995年9月至1999年12月担任湖南省信托投资公司深圳证券营业部总经理;1999年12月至2003年3月担任湘财证券深圳证券营业部及南方总部总经理;2003年3月至2006年1月担任湖南天一投资公司董事长;2006年1月至2007年8月担任湖南长沙财富通典当有限责任公司总裁;2007年8月至2009年3月担任湖南省国有资产投资经营总公司总经理;2009年3月至2011年11月担任湖南财信创业投资有限责任公司总经理;2011年12月至2012年12月,担任长沙大靖股权投资管理合伙企业(有限合伙)执行事务合伙人;2012年12月至今担任湖南臻泰股权投资管理合伙企业(有限合伙)执行事务合伙人委派代表;2015年7月至2015年12月担任锦鸡有限董事;2018年3月至今担任锦鸡股份董事。目前兼任内蒙古超牌建材科技有限公司、湖南湘佳牧业股份有限公司以及湖南希尔天然药业有限公司董事职务。",男,board,,1,2019-10-14T00:00:00.000Z,0,0,锦鸡股份,董事,2021-01-21T01:03:42.881Z,1990年7月至1995年8月就职于湖南省省纪委监察厅,1990年7月至1995年8月就职于湖南省省纪委监察厅,纪委,22,24
5f66543dade9005a1ee89779,张广胜,300800,0,53,2020-09-19T18:55:57.402Z,硕士,"张广胜:中国国籍,无境外永久居留权,男,1967年出生,本科学历。1990年毕业于中南大学地质勘探专业。1994年至1996年在中南大学工商管理硕士班进修。1990年至1997年先后任职于辽宁丹东有色103队、广陵(中国)电子武汉分公司、湖南知音电话公司、湖南邮电工业总公司,1997年创办湖南力合科技发展有限公司,力合科技(湖南)股份有限公司董事长、总经理。现任力合科技董事长。张广胜先生兼任中国环保产业协会常务理事、湖南省环保产业协会副会长。张广胜先生因“填埋场地下水污染系统防控与强化修复关键技术及应用”项目于2017年12月荣获国务院颁发的“国家科学技术进步奖二等奖”。张广胜先生于2018年4月被中共长沙市委认定为长沙市首批国家级领军人才。",男,board,,,2020-10-30T00:00:00.000Z,889900,62400000,力合科技,"董事长,董事",2020-12-21T08:44:22.293Z,张广胜先生于2018年4月被中共长沙市委认定为长沙市首批国家级领军人才,张广胜先生于2018年4月被中共长沙市委认定为长沙市首批国家级领军人才,中共,14,16
5f66543dade9005a1ee89779,张广胜,300800,0,53,2020-09-19T18:55:57.402Z,硕士,"张广胜:中国国籍,无境外永久居留权,男,1967年出生,本科学历。1990年毕业于中南大学地质勘探专业。1994年至1996年在中南大学工商管理硕士班进修。1990年至1997年先后任职于辽宁丹东有色103队、广陵(中国)电子武汉分公司、湖南知音电话公司、湖南邮电工业总公司,1997年创办湖南力合科技发展有限公司,力合科技(湖南)股份有限公司董事长、总经理。现任力合科技董事长。张广胜先生兼任中国环保产业协会常务理事、湖南省环保产业协会副会长。张广胜先生因“填埋场地下水污染系统防控与强化修复关键技术及应用”项目于2017年12月荣获国务院颁发的“国家科学技术进步奖二等奖”。张广胜先生于2018年4月被中共长沙市委认定为长沙市首批国家级领军人才。",男,board,,,2020-10-30T00:00:00.000Z,889900,62400000,力合科技,"董事长,董事",2020-12-21T08:44:22.293Z,张广胜先生于2018年4月被中共长沙市委认定为长沙市首批国家级领军人才,张广胜先生于2018年4月被中共长沙市委认定为长沙市首批国家级领军人才,市委,18,20
5f6654daade9005a1ee8b8a6,李树森,300830,0,52,2020-09-19T18:58:34.815Z,本科,"李树森先生:1968年6月出生,中国国籍,无境外永久居留权,本科学历。1990年7月至1993年1月,就职于浙江省委高校工委,任干事;1993年1月至1993年10月,就职于山东省农村经济开发投资公司,任职员;1993年10月至1996年5月,就职于信息快报社,任编委、第一编辑部主任;1996年5月至2001年3月,就职于山东经济日报社,任通联部主任;2001年3月至2005年12月,就职于山东舜翔律师事务所,任金融部主任;2005年12月至2009年3月,就职于山东保君律师事务所,任金融部主任;2009年3月至2011年2月,就职于山东高行律师事务所,任主任;2011年2月至2013年5月,就职于山东树森律师事务所,任主任;2013年5月至今,就职于山东康桥律师事务所,任高级合伙人;2017年12月至今,任公司董事。",男,board,,1,2020-04-10T00:00:00.000Z,60000,0,金现代,独立董事,2021-01-21T01:03:44.685Z,就职于浙江省委高校工委,就职于浙江省委高校工委,省委,5,7
5f66549cade9005a1ee8aa7e,浦四金,300817,0,56,2020-09-19T18:57:32.290Z,本科,"浦四金,1964年生,男,中国国籍,无境外永久居留权,本科学历。1996年进入双飞轴承前身嘉善县无油润滑轴承厂,历任企管办主任、管理部部长、党支部副书记兼副总经理、党总支副书记兼副总经理、党委副书记兼副总经理,并担任监事职务。2011年12月当选嘉兴市质量协会副会长,2014年10月当选嘉兴市质量协会常务副会长。自2002年起任双飞有限及双飞轴承副总经理。曾获得浙江省质量管理先进工作者、嘉兴市技术创新先进工作者、嘉兴市优秀质量工作者、嘉兴市质量协会建会三十周年十大突出贡献人物、嘉善县十佳党务红领等荣誉称号。现任浙江双飞无油轴承股份有限公司副总经理兼董事会秘书。",男,manager,,,2020-08-27T00:00:00.000Z,497400,2112000,双飞股份,"董事会秘书,副总经理",2020-12-21T08:45:53.974Z,曾获得浙江省质量管理先进工作者、嘉兴市技术创新先进工作者、嘉兴市优秀质量工作者、嘉兴市质量协会建会三十周年十大突出贡献人物、嘉善县十佳党务红领等荣誉称号,嘉善县十佳党务红领等荣誉称号,党务,5,7
5f665568ade9005a1ee8d885,钱江,300862,0,56,2020-09-19T19:00:56.177Z,硕士,"钱江先生,1964年出生,中国国籍,无境外永久居留权,电子科技大学本科,无线电技术专业,正高级工程师,安徽工商管理学院工商管理硕士研究生学历(MBA),安徽省政协委员,国务院特殊津贴专家;曾获“国家环境保护专业技术领军人才”、“全国杰出专业技术人才”、“国家百千万人才工程有突出贡献中青年专家”、“安徽省115产业创新团队带头人”、“安徽省优秀中国特色社会主义建设者”、“安徽省委组织部特支计划创新人才”、“安徽省学术和技术学科带头人”、“安徽省创新争先奖章”、“铜陵市首届突出贡献人才”等荣誉、称号;主持研究国家科技支撑计划、国家重大科学仪器设备专项等省部级以上项目15项,获得国家科技进步二等奖1项、安徽省科学技术一等奖5项;受聘担任国家环境监测仪器专业委员会副理事长、国家环境光学监测仪器工程技术研究中心副主任、中国环境科学学会大气环境分会理事、全国智能运输系统标准化技术委员会委员、全国振动冲击转速计量技术委员会委员、安徽省电子学会副理事长、安徽省软件行业协会副会长、铜陵市工商联(总商会)主席(会长)等;1988年7月至1989年7月,任原电子工业部8所技术员;1989年7月至1996年8月,历任原电子工业部4150厂技术员、工程师、课题组长、研究所所长等职务;1996年8月至2001年12月,历任三佳集团课题组长、项目负责人、副总经理等职务;2009年03月至2016年12月,历任三佳集团副总经理、董事长;2001年12月至今,安徽蓝盾光电子股份有限公司技术中心主任、董事长、总经理等职务。",男,manager,,,2020-07-28T00:00:00.000Z,544700,0,C蓝盾,总经理,2020-12-21T08:49:16.178Z,曾获“国家环境保护专业技术领军人才”、“全国杰出专业技术人才”、“国家百千万人才工程有突出贡献中青年专家”、“安徽省115产业创新团队带头人”、“安徽省优秀中国特色社会主义建设者”、“安徽省委组织部特支计划创新人才”、“安徽省学术和技术学科带头人”、“安徽省创新争先奖章”、“铜陵市首届突出贡献人才”等荣誉、称号,“安徽省委组织部特支计划创新人才”,省委,3,5
5f66552cade9005a1ee8caab,段咏欣,300848,0,44,2020-09-19T18:59:56.058Z,博士,"段咏欣,女,1976年11月出生,中国籍,无境外永久居留权,2005年7月毕业于中国科学院化学研究所高分子物理与化学专业,博士学历。2005年11月至2006年6月,任日本丰田工业大学助理研究员;2007年5月至2009年3月,任德国耶拿大学材料技术所洪堡学者;2009年3月至2011年5月,任青岛科技大学校聘教授;2011年5月,被中共山东省委、省政府确定为山东省引进海外高层次创新人才,并被授予“泰山学者海外特聘专家”称号;2011年5月至今,任青岛科技大学教授;2016年7月至今,担任青岛小海智能科技有限公司执行董事;2018年9月至今,担任淮安铭启创智能科技有限公司执行董事;2015年8月至今,任美瑞新材独立董事。",女,board,,,2020-06-15T00:00:00.000Z,30000,0,美瑞新材,独立董事,2020-12-21T08:48:11.103Z,被中共山东省委、省政府确定为山东省引进海外高层次创新人才,被中共山东省委,中共,1,3
5f66552cade9005a1ee8caab,段咏欣,300848,0,44,2020-09-19T18:59:56.058Z,博士,"段咏欣,女,1976年11月出生,中国籍,无境外永久居留权,2005年7月毕业于中国科学院化学研究所高分子物理与化学专业,博士学历。2005年11月至2006年6月,任日本丰田工业大学助理研究员;2007年5月至2009年3月,任德国耶拿大学材料技术所洪堡学者;2009年3月至2011年5月,任青岛科技大学校聘教授;2011年5月,被中共山东省委、省政府确定为山东省引进海外高层次创新人才,并被授予“泰山学者海外特聘专家”称号;2011年5月至今,任青岛科技大学教授;2016年7月至今,担任青岛小海智能科技有限公司执行董事;2018年9月至今,担任淮安铭启创智能科技有限公司执行董事;2015年8月至今,任美瑞新材独立董事。",女,board,,,2020-06-15T00:00:00.000Z,30000,0,美瑞新材,独立董事,2020-12-21T08:48:11.103Z,被中共山东省委、省政府确定为山东省引进海外高层次创新人才,被中共山东省委,省委,5,7
5f6655cfade9005a1ee8f3da,刘红,600009,0,51,2020-09-19T19:02:38.963Z,本科,"刘红女士,1969年3月出生,*,大学本科学历,高级政工师,现任上海国际机场股份有限公司工会主席、党委委员、监事。刘女士于1988年7月参加工作,曾担任民航华东管理局空中交通管理局党委秘书,上海虹桥国际机场纪委干事,上海国际机场股份有限公司党群工作部纪检、机关党群主管、纪检员(中层副职)、女工委副主任,上海机场建设指挥部办公室副主任,上海机场(集团)有限公司纪检监察室副主任、主任,上海国际机场股份有限公司工会副主席等职务。",女,supervisoryCommittee,,1,2019-06-29T00:00:00.000Z,870300,0,上海机场,职工监事,2020-12-21T01:13:21.492Z,上海国际机场股份有限公司党群工作部纪检、机关党群主管、纪检员(中层副职)、女工委副主任,上海国际机场股份有限公司党群工作部纪检,党群工作部,12,17
